Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Franp_1907,@passtrana_1907,2024-05-12T09:50:08.000Z,False,"Personas como estas antes les hacian ir al psicólogo porq evidentemente tienen un problema, hoy en día se ve normal una persona así… q sociedad se nos esta quedando",0,0,0,505,[],[],[],https://pbs.twimg.com/profile_images/1789280654854598656/HXKc0xgR_normal.jpg,https://x.com/passtrana_1907/status/1789593897087193373,tweet_id:1789593897087193373
shuqui,@felishuco1975,2024-05-12T07:08:25.000Z,False,"Esos cambios de humor, ese tirar balones fuera… Espero que esté recibiendo ayuda psicológica, está claro que algo no va bien en esa cabecita.",0,0,0,3K,[],[],[],https://pbs.twimg.com/profile_images/1317859764504793088/8uFg999t_normal.jpg,https://x.com/felishuco1975/status/1789553199164072341,tweet_id:1789553199164072341
amaAaury romterio,@amauryr98679963,2024-05-12T07:03:10.000Z,False,#IsraelGenocida,0,0,0,601,['#IsraelGenocida'],[],[],https://pbs.twimg.com/profile_images/1654916307081461760/mIE5HR8Q_normal.jpg,https://x.com/amauryr98679963/status/1789551877677346891,tweet_id:1789551877677346891
Rober C.G.,@RoberTh0R,2024-05-12T07:15:12.000Z,False,Pero son Zombas o Zombies?,0,0,0,1.5K,[],[],[],https://pbs.twimg.com/profile_images/1617682336010702852/WJZCqmuW_normal.jpg,https://x.com/RoberTh0R/status/1789554905914441993,tweet_id:1789554905914441993
Club Artico,@ArticoClub,2024-05-12T07:32:00.000Z,False,Una bruja y el demonio llorando? que pena de medicación malograda por no ser regular con el tratamiento,0,0,0,4.8K,[],[],[],https://pbs.twimg.com/profile_images/1486970093699579907/rR2miBUw_normal.jpg,https://x.com/ArticoClub/status/1789559134372642936,tweet_id:1789559134372642936
Gato Salem,@elgatodesalem,2024-05-12T07:55:56.000Z,False,Satán ha sido derrotado! ,0,0,0,2.3K,[],[],"['\\U0001f44f\\U0001f3fb', '\\U0001f44f\\U0001f3fb', '\\U0001f44f\\U0001f3fb']",https://pbs.twimg.com/profile_images/1768193410232471552/8xdwQgoa_normal.jpg,https://x.com/elgatodesalem/status/1789565156071993617,tweet_id:1789565156071993617
Gato Salem,@elgatodesalem,2024-05-12T07:56:48.000Z,False,Por suerte la ciudadanía europea le da la espalda a los woke como tu…,0,0,0,5.5K,[],[],[],https://pbs.twimg.com/profile_images/1768193410232471552/8xdwQgoa_normal.jpg,https://x.com/elgatodesalem/status/1789565372917534757,tweet_id:1789565372917534757
4m41ur,@4m41ur,2024-05-12T08:07:23.000Z,False,Ella y Nebulossa merecían en mejor puesto. Leo lloros.,0,0,0,926,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/4m41ur/status/1789568039093948447,tweet_id:1789568039093948447
Segurtomares,@6b4bc542390a48b,2024-05-12T12:14:03.000Z,False,,0,0,0,123,[],[],[],https://pbs.twimg.com/profile_images/467757478206521345/c89d1OZs_normal.jpeg,https://x.com/6b4bc542390a48b/status/1789630114507997551,tweet_id:1789630114507997551
𝓐𝓴𝓲,@Aki_Hoshi_,2024-05-12T14:46:54.000Z,False,"Estás orgullosa de que haya ganado Nemo porque es no binario?!?!? Borradle ya el “song contest” a Eurovisión, porque la canción y la música es lo menos importante. Luchad por la visibilidad, pero en otro sitio. Este concurso es la posibilidad de que muchos músicos se den +",0,0,0,337,[],[],[],https://pbs.twimg.com/profile_images/1767319394273603584/ss0GxuXL_normal.jpg,https://x.com/Aki_Hoshi_/status/1789668580306342164,tweet_id:1789668580306342164
Hernando de Soto,@hernandoDsoto,2024-05-12T08:58:46.000Z,False,"Van de satánicos (pocos lo saben, pero incluso han realizado una invocación según un rito celta en la actuación) y lloran.
Se quejan de que los tratan mal y ellos vejaron a la legación israelí.
Mucho cuento.",0,0,0,1.8K,[],[],[],https://pbs.twimg.com/profile_images/1053784180843335686/0BYGcDHX_normal.jpg,https://x.com/hernandoDsoto/status/1789580970334568765,tweet_id:1789580970334568765
Natalia Aline,@NataliaAline11,2024-05-12T13:49:51.000Z,False,¿Por qué se supone que la han tratado mal? Mi inglés no da para entenderla.,0,0,0,208,[],[],[],https://pbs.twimg.com/profile_images/1740034059873431552/GZ2269d2_normal.jpg,https://x.com/NataliaAline11/status/1789654220964065410,tweet_id:1789654220964065410
Tonyamfer,@tonyamfer,2024-05-12T07:18:57.000Z,False,Eructar no es cantar.,0,0,0,7.8K,[],[],[],https://pbs.twimg.com/profile_images/1771621674795847680/RtnwvQmD_normal.jpg,https://x.com/tonyamfer/status/1789555850966614227,tweet_id:1789555850966614227
JESUS solo JESUS,@JESUSsoloJESUS,2024-05-12T07:38:21.000Z,False,"El día que vengan los extraterrestres en busca de vida inteligente, se llevan un calamar..... Lo veo venir",0,0,0,3.1K,[],[],[],https://pbs.twimg.com/profile_images/1116051654917464065/Jz1TSdPw_normal.png,https://x.com/JESUSsoloJESUS/status/1789560732423430178,tweet_id:1789560732423430178
luis,@luis77497462,2024-05-12T23:41:46.000Z,False,Qué es eso ?,0,0,0,9,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/luis77497462/status/1789803181964206376,tweet_id:1789803181964206376
Luffy-G5,@mrpeace360,2024-05-12T13:31:55.000Z,False,,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1689762499682287616/VlU7ScyX_normal.jpg,https://x.com/mrpeace360/status/1789649708396183748,tweet_id:1789649708396183748
Luffy-G5,@mrpeace360,2024-05-12T13:32:04.000Z,False,,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1689762499682287616/VlU7ScyX_normal.jpg,https://x.com/mrpeace360/status/1789649747587760288,tweet_id:1789649747587760288
Cimerian pussy,@Jonatha34032950,2024-05-12T07:41:21.000Z,False,,0,0,0,388,[],[],"['\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923']",https://pbs.twimg.com/profile_images/1716534238055403520/dtJCs_pp_normal.jpg,https://x.com/Jonatha34032950/status/1789561487087829487,tweet_id:1789561487087829487
who,@whostheyyy,2024-05-12T08:17:13.000Z,False,Ha perdido y se ha picado la bruja esta,0,0,0,95,[],[],[],https://pbs.twimg.com/profile_images/1791228582200561664/BTAzAoI0_normal.jpg,https://x.com/whostheyyy/status/1789570513775247835,tweet_id:1789570513775247835
makatrolaso,@makatrolaso,2024-05-12T08:52:23.000Z,False,"Chikilicuatre se equivocó de época, ahora pasaría desapercibido.",0,0,0,108,[],[],[],https://pbs.twimg.com/profile_images/1734605091238182912/IJtovunH_normal.jpg,https://x.com/makatrolaso/status/1789579363823788506,tweet_id:1789579363823788506
pajaros en la cabeza,@therockethome,2024-05-12T11:50:52.000Z,False,"Son los manipulados por la agenda actual, la imposición que tenemos que vivir el resto del planeta por los que sean que deciden. Son una moda, una imposición, pero las modas pasan, como pasarán ellos…cuestión de tiempo",0,0,0,135,[],[],[],https://pbs.twimg.com/profile_images/1297125393737162754/1bvl5W5__normal.jpg,https://x.com/therockethome/status/1789624278519787804,tweet_id:1789624278519787804
Laia Martínez,@lmtzbr,2024-05-12T09:45:22.000Z,False,Que grande bambie,0,0,0,757,[],[],[],https://pbs.twimg.com/profile_images/1480491046874267650/k9LspNqI_normal.jpg,https://x.com/lmtzbr/status/1789592697038078454,tweet_id:1789592697038078454
AtizaZurdos in disguise #WeAreNAFO,@teawithpolonium,2024-05-12T09:24:19.000Z,False,"Cuando actuáis todos en Gaza?

Avisad para que no tengan rotura de stock de sogas",0,0,0,2.7K,[],[],[],https://pbs.twimg.com/profile_images/1763474398000840704/RmA7Q5gD_normal.jpg,https://x.com/teawithpolonium/status/1789587397321122039,tweet_id:1789587397321122039
RicRey,@RicRey23cm,2024-05-12T09:20:27.000Z,False,Todos los pro-Hamas deberían estar en Gaza defendiendo a Palestina no desde la comodidad de sus casas atacando a una joven artista.,0,0,0,1.3K,[],[],[],https://pbs.twimg.com/profile_images/1600522442740465664/8V0FrHt2_normal.jpg,https://x.com/RicRey23cm/status/1789586425765081405,tweet_id:1789586425765081405
Danny@ertopo,Danny@ertopo,2024-05-12T07:06:16.000Z,False,pico y pala y se le quita la tontería,0,0,0,2.9K,[],[],[],https://pbs.twimg.com/profile_images/1625870168583819270/vGyNcoyl_normal.jpg,https://x.com/DannyQ100/status/1789552655813021836,tweet_id:1789552655813021836
Matranco,@YoseGE,2024-05-12T08:56:52.000Z,False,"Está diciendo que el no binarie ha ganado por serlo y no por la calidad de la canción?
Este chique debería ubicarse, que está en un concurso de canción.",0,0,0,814,[],[],[],https://pbs.twimg.com/profile_images/1078424960031436801/rDTdasaf_normal.jpg,https://x.com/YoseGE/status/1789580492712333510,tweet_id:1789580492712333510
Mathieu Untoit,@RolfVanOtto,2024-05-12T11:44:55.000Z,False,"Genial el mensaje, por su puesto.
Pero ayer amenazó a la EBU con no cantar si no descalificaban a Israel, y final se ha bajado los pantalones.
Ella y todos los que firmaron y dijeron que renunciarían.

Al final, como siempre, las palabritas se las lleva el viento",0,0,0,350,[],[],[],https://pbs.twimg.com/profile_images/1622606213543346176/Rqjg92Ld_normal.jpg,https://x.com/RolfVanOtto/status/1789622782365483154,tweet_id:1789622782365483154
Sol Teras,@teras_sol,2024-05-12T14:01:20.000Z,False,,0,0,0,30,[],[],[],https://pbs.twimg.com/profile_images/1524929610097500164/CeE8LNxV_normal.png,https://x.com/teras_sol/status/1789657111229517956,tweet_id:1789657111229517956
fuck_and_devil,@fuckanddevil,2024-05-12T14:35:43.000Z,False,#Bambifavorita,0,0,0,139,['#Bambifavorita'],[],[],https://pbs.twimg.com/profile_images/1789301222437978112/b4TjNr3P_normal.jpg,https://x.com/fuckanddevil/status/1789665766175911968,tweet_id:1789665766175911968
javiermor,@javiermor4,2024-05-12T10:18:40.000Z,False,Que les pasa?,0,0,0,35,[],[],[],https://pbs.twimg.com/profile_images/1253074910114729987/zxj_f1oz_normal.jpg,https://x.com/javiermor4/status/1789601078381600906,tweet_id:1789601078381600906
jose manuel,@joxemadrid,2024-05-12T19:38:10.000Z,False,Y este bicho???? Ya llegaron los extraterrestres?,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1678815237405802518/fyhTawlz_normal.jpg,https://x.com/joxemadrid/status/1789741878226604458,tweet_id:1789741878226604458
angel,@Keosalas_78,2024-05-12T21:39:18.000Z,False,"Está subnormal solo hacia pucheros y no soltaba una lágrima,vaya esperpento",0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1745887981964013569/iZOgi58Y_normal.jpg,https://x.com/Keosalas_78/status/1789772363275399605,tweet_id:1789772363275399605
Bennie JeyKo,@BJeyko,2024-05-12T16:02:59.000Z,False,"Dicho de otra manera, que como se la comió Israel y Slimane ahora va de que ganó porque ha ganado Suiza...

Claro... Pero luego ella no quiere politizarlo... Claro... Noo... Qué va... Anda que hay que joderse, es la tercera vez que la está cagando ya con las oportunidades",0,0,0,123,[],[],['\\U0001f62a'],https://pbs.twimg.com/profile_images/1620926643156959232/0pit4xO8_normal.jpg,https://x.com/BJeyko/status/1789687726255607862,tweet_id:1789687726255607862
LorDOkUpA,@LorDOkUpA_gamer,2024-05-12T10:13:48.000Z,False,Vaya frikazo,0,0,0,251,[],[],[],https://pbs.twimg.com/profile_images/1270328912694906882/whVfr3Vs_normal.png,https://x.com/LorDOkUpA_gamer/status/1789599850209665208,tweet_id:1789599850209665208
Pedro Materan Jaimes,@Yitzjak_Kislev5,2024-05-12T15:40:14.000Z,False,Que vaya a cantar a #Palestine sería hermoso  y es niña!,0,0,0,19,['#Palestine'],[],"['\\u2764\\ufe0f', '\\u2764\\ufe0f', '\\u2764\\ufe0f']",https://pbs.twimg.com/profile_images/1609586547866714113/ZiXHBlhb_normal.jpg,https://x.com/Yitzjak_Kislev5/status/1789682002360246303,tweet_id:1789682002360246303
nostromo covenant,@pedrocalm1974,2024-05-12T08:01:13.000Z,False,De ke psiquiatrico se ha escapado esta?,0,0,0,177,[],[],[],https://pbs.twimg.com/profile_images/1698938231251734528/Y87a88bN_normal.jpg,https://x.com/pedrocalm1974/status/1789566485691593078,tweet_id:1789566485691593078
Daniel A.G.,@danImed2,2024-05-12T12:46:18.000Z,False,Eurovision en es estercolero de gente con problemas mentales. No todos pero hay más de los que deberían.,0,0,0,125,[],[],[],https://pbs.twimg.com/profile_images/1732746414780747776/VnXWrQ7d_normal.jpg,https://x.com/danImed2/status/1789638227831169527,tweet_id:1789638227831169527
Jon kon fui,@Jonkonfui29,2024-05-14T11:22:14.000Z,False,Ese pasar del llanto a la euforia...,0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/1595454084215078913/ybMKmZsi_normal.jpg,https://x.com/Jonkonfui29/status/1790341848856215851,tweet_id:1790341848856215851
Nkundricki,@Nkunkuante,2024-05-12T10:10:54.000Z,False,Qué gringe,0,0,0,21,[],[],[],https://pbs.twimg.com/profile_images/1756605273173622784/gnpck5Gx_normal.jpg,https://x.com/Nkunkuante/status/1789599123248644430,tweet_id:1789599123248644430
NYLA,@NYLA63,2024-05-12T10:28:12.000Z,False,"Bueno, si esta va a un desfile de Monsters no?",0,0,0,29,[],[],[],https://pbs.twimg.com/profile_images/1656614769/zb1hlMm6_normal,https://x.com/NYLA63/status/1789603473983476128,tweet_id:1789603473983476128
SILVIA DRAMATICAL,@SILVIADRAM30830,2024-05-12T10:43:37.000Z,False,,0,0,0,38,[],[],[],https://pbs.twimg.com/profile_images/1650251237999165440/sc1UlZa2_normal.jpg,https://x.com/SILVIADRAM30830/status/1789607355656581373,tweet_id:1789607355656581373
Equilibrium,@Equilbrium5,2024-05-12T11:10:58.000Z,False,"Con todo respeto el ser
Binarie no cualifica para un concurso de canto o si ?",0,0,0,33,[],[],[],https://pbs.twimg.com/profile_images/1677033148100509698/L2CaAPYV_normal.jpg,https://x.com/Equilbrium5/status/1789614238660428179,tweet_id:1789614238660428179
nomadaibiza,@nomadaibiza,2024-05-12T11:28:20.000Z,False,JAJAJAAJAJJAJA,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1783406625367248897/eSHY4ec-_normal.jpg,https://x.com/nomadaibiza/status/1789618608026407386,tweet_id:1789618608026407386
ᴀʟᴇᴊᴀɴᴅʀᴏ ᴋɴᴏᴡʟᴇs-ᴄᴀʀᴛᴇʀ,@by_aloo,2024-05-12T00:57:53.000Z,False,"y si nos está pasando como a suiza? nosotros quedamos 3º con chanel, 17º con blanca paloma y ahora 22º con nebulossa... es prácticamente igual que lo que le ha pasado a suiza, nos tocará la tercera victoria el año que viene en zúrich?#Eurovision #Eurovision2024",0,0,0,0,"['#Eurovision', '#Eurovision2024']",[],[],https://pbs.twimg.com/profile_images/1774572028168671232/us0i90AO_normal.jpg,https://x.com/by_aloo/status/1789459949623325027/photo/1,tweet_id:1
héctor ⭑,@hector_mp3,2024-05-12T08:58:07.000Z,False,esperemos q no,0,0,0,2.8K,[],[],[],https://pbs.twimg.com/profile_images/1791587564383604736/P4RobLut_normal.jpg,https://x.com/hector_mp3/status/1789580804638617732,tweet_id:1789580804638617732
ᴀʟᴇᴊᴀɴᴅʀᴏ ᴋɴᴏᴡʟᴇs-ᴄᴀʀᴛᴇʀ,@by_aloo,2024-05-12T12:03:58.000Z,False,no te apetece ganar hector?? ni un poquito solo???,0,0,0,1.2K,[],[],[],https://pbs.twimg.com/profile_images/1774572028168671232/us0i90AO_normal.jpg,https://x.com/by_aloo/status/1789627577591562693,tweet_id:1789627577591562693
Grefu,@SirGrefu,2024-05-12T11:15:51.000Z,False,"Como tengamos el mismo plantel de canciones que este año en el BFest, nos podemos ir olvidando",0,0,0,966,[],[],[],https://pbs.twimg.com/profile_images/1735279019078057984/ItGweHfR_normal.jpg,https://x.com/SirGrefu/status/1789615465834144018,tweet_id:1789615465834144018
Noa Prendes,@oihubeldarra,2024-05-12T14:17:10.000Z,False,"Y ganamos la 3ra en la edición 69 () después de haber ganado la 2da en el 69. Seríamos icónicos, en mi opinión.",0,0,0,383,[],[],['\\U0001f440'],https://pbs.twimg.com/profile_images/1742680590598406144/gjdIrxyl_normal.jpg,https://x.com/oihubeldarra/status/1789661096464277687,tweet_id:1789661096464277687
Manu Marante,@mecagoenlapxta,2024-05-12T11:28:53.000Z,False,No ,0,0,0,448,[],[],['\\U0001f496'],https://pbs.twimg.com/profile_images/1768404427747074048/VooOGI4h_normal.jpg,https://x.com/mecagoenlapxta/status/1789618747512160637,tweet_id:1789618747512160637
M A H A M,@iMaHaM_56,2024-05-12T01:07:01.000Z,True,Good morning,0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/1756970957543989249/lFBpf8au_normal.jpg,https://x.com/iMaHaM_56/status/1789462248999551229,tweet_id:1789462248999551229
Toqeer Khan,@ToqeerKhan19117,2024-05-12T01:07:43.000Z,True,Good morning,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1785319202439458816/e3c4rmQX_normal.jpg,https://x.com/ToqeerKhan19117/status/1789462426338877855,tweet_id:1789462426338877855
Shobi bhatti,@Bhatti_Shobi07,2024-05-12T01:09:25.000Z,True,Have a lovely day,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1749118413073485824/lFn_jZn7_normal.jpg,https://x.com/Bhatti_Shobi07/status/1789462852333449526,tweet_id:1789462852333449526
Baha,@balikcibarakasi,2024-05-12T05:14:01.000Z,True,Günaydın,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1782162454677483521/nc4nFuYg_normal.jpg,https://x.com/balikcibarakasi/status/1789524407716868211,tweet_id:1789524407716868211
Hira Afridi,@HiraAfridi_,2024-05-12T06:25:30.000Z,True,Subha bakhir,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1784918746299039744/aSJ-aVPe_normal.jpg,https://x.com/HiraAfridi_/status/1789542399263363149,tweet_id:1789542399263363149
Imran Gull,@IImrangull65470,2024-05-12T07:03:17.000Z,True,SubhanAllah  Beshak  Good morning To,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1784096024534884352/jqJeHzjS_normal.jpg,https://x.com/IImrangull65470/status/1789551908140749251,tweet_id:1789551908140749251
Farhan Baloch,@FarhanBal0ch,2024-05-12T01:40:08.000Z,False,Good morning,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1771282249624821761/Y0vroMtC_normal.jpg,https://x.com/FarhanBal0ch/status/1789470585145479573,tweet_id:1789470585145479573
Sadaf,@SadafSiraj59604,2024-05-12T01:40:42.000Z,False,Happy morning,0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/1756912234414931968/mwekrvff_normal.jpg,https://x.com/SadafSiraj59604/status/1789470725226577934,tweet_id:1789470725226577934
Pak Public,@ppss1972,2024-05-12T03:20:57.000Z,False,Very good morning,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1790536801578364928/qwQFGbxL_normal.jpg,https://x.com/ppss1972/status/1789495953067475159,tweet_id:1789495953067475159
Malik Azam,@Hvn_80,2024-05-26T15:34:46.000Z,True,"Every struggle in your life has shaped you into the person you are today.
Be thankful for the hard times, they can only make you stronger."" 

Good Night Guys  
Stay Blessed Always 
Be Safe  
Remember in Ur prayer ",0,0,0,452,[],[],"['\\U0001f634', '\\U0001f634', '\\U0001f634', '\\U0001f64f', '\\U0001f64f', '\\u2764\\ufe0f', '\\U0001f64f', '\\U0001f64f', '\\U0001f932', '\\U0001f932', '\\U0001f932']",https://pbs.twimg.com/profile_images/1576284280233369600/UB2jw1wo_normal.jpg,https://x.com/Hvn_80/status/1794754053874065783,tweet_id:1794754053874065783
Ayra Jalil,@Jalil_5096,2024-05-26T15:35:01.000Z,True,"جنہیں نیند نہیں آتی انہیں ہی معلوم ہے ،،
صبح ہونے میں کتنے زمانے لگتے ہیں~Good Night X Fam....",0,0,0,864,[],[],"['\\U0001f525', '\\u2728', '\\U0001f5a4', '\\U0001f634', '\\U0001f31a', '\\U0001f971']",https://pbs.twimg.com/profile_images/1742805122332188672/3qh7FFJ2_normal.jpg,https://x.com/Jalil_5096/status/1794754116985487461,tweet_id:1794754116985487461
Dr nadia,@Dr_nadia__,2024-05-26T16:23:58.000Z,True,"The most beautiful part of the human body is the heart 
A shining face is of no use if it is not clean

Good Night ",0,0,0,1.6K,[],[],"['\\U0001f303', '\\U0001f303']",https://pbs.twimg.com/profile_images/1603349170089299969/7qFT72VG_normal.jpg,https://x.com/Dr_nadia__/status/1794766437556629897,tweet_id:1794766437556629897
Escxfav,@Escxfav2,2024-05-12T00:38:18.000Z,False,"“We are what the eurovision is , EBU is not what the eurovision is FUCK EBU” MONARCH #eurovision #eurovision2024",0,0,0,0,"['#eurovision', '#eurovision2024']",[],[],https://pbs.twimg.com/profile_images/1779600475442049024/FZ65D8Pe_normal.jpg,https://x.com/i/status/1789452430389715114,tweet_id:1789452430389715114
Hira Afridi,@HiraAfridi_,2024-05-12T13:18:47.000Z,True,Omg look it closely,0,0,0,1.6K,[],[],[],https://pbs.twimg.com/profile_images/1784918746299039744/aSJ-aVPe_normal.jpg,https://x.com/HiraAfridi_/status/1789646405033701817,tweet_id:1789646405033701817
Seekery Tom Fain,@SeekFain,2024-05-12T11:16:22.000Z,False,emmm........I guess the Eurovision really isn't made for everyone.,0,0,0,1.4K,[],[],[],https://pbs.twimg.com/profile_images/741734380394164224/P-lNRY92_normal.jpg,https://x.com/SeekFain/status/1789615596302147853,tweet_id:1789615596302147853
Spencer Γκιουλεκινα,@eva_zizou,2024-05-12T10:47:02.000Z,False,QUEEN,0,0,0,1.7K,[],[],[],https://pbs.twimg.com/profile_images/1794585088958537728/WINQPtHK_normal.jpg,https://x.com/eva_zizou/status/1789608213320552653,tweet_id:1789608213320552653
hume62 aka Theun,@hume6296396,2024-05-12T11:57:27.000Z,False,,0,0,0,977,[],[],[],https://pbs.twimg.com/profile_images/1729135918672474112/bDQh-ryM_normal.jpg,https://x.com/hume6296396/status/1789625934934360109,tweet_id:1789625934934360109
Niklas Gestlöf,@NGestlof,2024-05-12T04:22:04.000Z,False,"For all the whining. Isn't the EBU what made   win?

Without the EBU appointed judges giving  a huge headstart either   or  would have won depending on how the votes are tallied.   on points or  on sheer number of votes.https://eurovision.tv/event/malmo-2024/grand-final/results/israel…",0,0,0,7.9K,[],[],"['\\U0001f1e8\\U0001f1ed', '\\U0001f1e8\\U0001f1ed', '\\U0001f1ee\\U0001f1f1', '\\U0001f1ed\\U0001f1f7', '\\U0001f1ed\\U0001f1f7', '\\U0001f1ee\\U0001f1f1']",https://pbs.twimg.com/profile_images/1593614789921701888/c2WfIQB6_normal.jpg,https://x.com/NGestlof/status/1789511334117204083,tweet_id:1789511334117204083
Soss,@SossAllan,2024-05-12T09:26:43.000Z,False,What is that evil looking creature?,0,0,0,1K,[],[],[],https://pbs.twimg.com/profile_images/1764122386167947265/7TGDKfXP_normal.jpg,https://x.com/SossAllan/status/1789588004841140381,tweet_id:1789588004841140381
Rurik Varangian,@Rurik_Varangian,2024-05-12T11:20:28.000Z,False,"EBU is quite literally what the Eurovision is.
If you don't like the competition, don't participate.

Also the Community voted Israel over her lol",0,0,0,701,[],[],[],https://pbs.twimg.com/profile_images/1580642280939077636/TwCsiE0G_normal.jpg,https://x.com/Rurik_Varangian/status/1789616630948864364,tweet_id:1789616630948864364
Abraham Wijnand,@Abraham_Wijnand,2024-05-12T15:21:23.000Z,False,"Volgens deze dame gaat het hierom: 

The queers and non-binaries are coming.

Dus als je uit die hoek komt, wat prima is, dien je te winnen.

Mss moeten we deze fake competitie voorgoed verlaten.",0,0,0,502,[],[],[],https://pbs.twimg.com/profile_images/1784539785597435904/EvCZgteH_normal.jpg,https://x.com/Abraham_Wijnand/status/1789677259231486293,tweet_id:1789677259231486293
