Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
౨ৎ bella ᡣ𐭩,@Bellee060,2024-05-15T04:44:03.000Z,False,And they make fun of the Dutch language and song too,0,0,0,32,[],[],['\\U0001f480'],https://pbs.twimg.com/profile_images/1665026749267333120/kWfj5nCh_normal.jpg,https://x.com/Bellee060/status/1790604031284621734,tweet_id:1790604031284621734
౨ৎ bella ᡣ𐭩,@Bellee060,2024-05-15T04:45:36.000Z,False,They just give a free promote to joost  even his spotify stream keep increasing rn,0,0,0,39,[],[],['\\U0001f923'],https://pbs.twimg.com/profile_images/1665026749267333120/kWfj5nCh_normal.jpg,https://x.com/Bellee060/status/1790604421388468456,tweet_id:1790604421388468456
רוע(י),@Yrs_Truly,2024-05-15T08:01:31.000Z,False,better then joost wbk,0,0,0,479,[],[],[],https://pbs.twimg.com/profile_images/1742518430639460352/Q0_6sP8N_normal.jpg,https://x.com/Yrs_Truly/status/1790653724467065036,tweet_id:1790653724467065036
Ariel Barkan,@ArielBarkan,2024-05-17T19:14:01.000Z,False,"They didn't copy, just laughed at him ",0,0,0,48,[],[],['\\U0001f921'],https://pbs.twimg.com/profile_images/1714362903636082688/0Vg7tX-a_normal.jpg,https://x.com/ArielBarkan/status/1791547742063333470,tweet_id:1791547742063333470
Shaked Yehuda,@shaked_yehuda,2024-05-17T14:33:39.000Z,False,"It’s called satire and was hilarious.
He is a bully and apparently violent (according to his own admission).",0,0,0,114,[],[],[],https://pbs.twimg.com/profile_images/1718761687086424064/Ojl7J45i_normal.jpg,https://x.com/shaked_yehuda/status/1791477185850614109,tweet_id:1791477185850614109
Sagive,@SagivEnduser,2024-05-17T23:23:37.000Z,False, -> #Justiceforjoost,0,0,0,58,['#Justiceforjoost'],[],"['\\U0001f605', '\\U0001f605', '\\U0001f605']",https://pbs.twimg.com/profile_images/1790518023633211392/Va6REomU_normal.jpg,https://x.com/SagivEnduser/status/1791610553435091125,tweet_id:1791610553435091125
DaPrisma,@da_prisma,2024-05-18T06:12:25.000Z,False,Lmfao cry about it,0,0,0,30,[],[],[],https://pbs.twimg.com/profile_images/1759502430247481344/OfqLvDNM_normal.jpg,https://x.com/da_prisma/status/1791713433987006953,tweet_id:1791713433987006953
hunter,@HalfOfWhatI,2024-05-18T06:01:28.000Z,False,When joost's fans lost their sense of humor?,0,0,0,58,[],[],[],https://pbs.twimg.com/profile_images/1728859924120133633/U_RsPIMN_normal.jpg,https://x.com/HalfOfWhatI/status/1791710677486215602,tweet_id:1791710677486215602
ofekk213,@ofekk213,2024-05-19T10:45:23.000Z,False,Europeans when a satirical and comedic show making fun of politicians and celebrities displays a celebrity as a satirical and comedic caricature (They have no sense of humor),0,0,0,11,[],[],[],https://pbs.twimg.com/profile_images/1521707984522559488/dhCZN82B_normal.jpg,https://x.com/ofekk213/status/1792144517157597688,tweet_id:1792144517157597688
...𝔪i𝑟 fäll𝑡 𝔤r𝔞𝔡 𝐾𝔢𝔦𝔫 N𝔞𝔪𝑒 𝔢𝔦𝔫,@Tjalf17,2024-05-14T18:37:58.000Z,False,"Das Lied war gut, hab den Text nicht verstanden,will es auch nicht wissen. Seine Show war gut. Das Foto da oben sieht Scheiße aus, aber ich muss Gott sei Dank nicht er sein. Die gesamte ESC Show war Ok.
Hab ESC locker 10Jahre nicht gesehen.
Hintergründe interessieren mich nicht.",0,0,0,25,[],[],[],https://pbs.twimg.com/profile_images/1478500513582833673/0vwrMLCB_normal.jpg,https://x.com/Tjalf17/status/1790451505650155855,tweet_id:1790451505650155855
Rose,@rose_frank1,2024-05-15T19:53:37.000Z,False,Ekelhaft,0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1502425774384726025/AJtHkx02_normal.jpg,https://x.com/rose_frank1/status/1790832930350154163,tweet_id:1790832930350154163
A.Kaiser,@AKaiser94789344,2024-05-14T19:25:47.000Z,False,Kluge und vernünftige Entscheidung ,0,0,0,21,[],[],"['\\U0001f603', '\\U0001f44d']",https://pbs.twimg.com/profile_images/1326454108203732992/98BbpBsM_normal.jpg,https://x.com/AKaiser94789344/status/1790463537438953710,tweet_id:1790463537438953710
Maria53,@Maria53111964,2024-05-14T18:14:46.000Z,False,"Ich höre immer wieder in meinem Kopf, dass das ein Spiegel ist. Eine scharfe und provokante Gesellschaftskritik. Gleichzeitig steckt viel böser Dreck dahinter...",0,0,0,39,[],[],[],https://pbs.twimg.com/profile_images/1708274372438351872/GK5ITW8b_normal.jpg,https://x.com/Maria53111964/status/1790445667258605704,tweet_id:1790445667258605704
Seniorteenager53,@Seniorteenage53,2024-05-14T18:17:12.000Z,False,Es wiederholt sich vieles,0,0,0,22,[],[],[],https://pbs.twimg.com/profile_images/1674898863860088832/q1wET5xf_normal.jpg,https://x.com/Seniorteenage53/status/1790446279513846099,tweet_id:1790446279513846099
Galaxia,@n_galaxia,2024-05-15T08:35:11.000Z,False,Wäre auch völlig unwichtig wie sie dort herumlaufen wenn wenigstens gute Musik bei rauskommen würde,0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1793933169571270657/jWaAZq9X_normal.jpg,https://x.com/n_galaxia/status/1790662197472846108,tweet_id:1790662197472846108
Vogel,@Vogel27678943,2024-05-14T17:47:39.000Z,False,"Man kann Sie nur beneiden, in diesem schönen Land mit seinen wunderbaren Menschen leben zu dürfen.",0,0,0,39,[],[],"['\\U0001f44d', '\\U0001f44d', '\\U0001f44d']",https://pbs.twimg.com/profile_images/1754538542124969984/XIu-p7Z0_normal.jpg,https://x.com/Vogel27678943/status/1790438843004465500,tweet_id:1790438843004465500
Schnurzelhuber,@AmpelmannB,2024-05-14T17:41:47.000Z,False,"zum Glück muß man hier in Ungarn keine Frau fragen, ""ob sie schon immer Frau gewesen ist"" , um keine ganz bööhse Überraschung zu erleben...",0,0,0,45,[],[],['\\U0001f605'],https://pbs.twimg.com/profile_images/1620434917258678275/Y9SiQ2zH_normal.jpg,https://x.com/AmpelmannB/status/1790437365078503842,tweet_id:1790437365078503842
Lingo $MON Peter Pan,@RamonVeSports,2024-05-14T19:39:45.000Z,False,Da kann man nur gratulieren.,0,0,0,18,[],[],[],https://pbs.twimg.com/profile_images/1379078908805591041/QHRdw16C_normal.jpg,https://x.com/RamonVeSports/status/1790467054165995822,tweet_id:1790467054165995822
Herbstlich,@Herbstlich26,2024-05-23T20:15:15.000Z,False,"Mai 2020, meine erste polizeiliche Erfassung wegen diesem Schild  

Aber heute das #Grundgesetz feiern Es ist alles nur noch verlogen",0,0,0,42K,['#Grundgesetz'],[],"['\\u203c\\ufe0f', '\\U0001f620', '\\u203c\\ufe0f']",https://pbs.twimg.com/profile_images/1675072373114929153/WSr1ILeP_normal.jpg,https://x.com/Herbstlich26/status/1793737478832107721,tweet_id:1793737478832107721
𝐙𝐮𝐤𝐮𝐧𝐟𝐭𝟑𝟕 - Bernd F. - F wie Freiheit!,@zukunft37,2024-05-24T13:56:53.000Z,True,"Laut einer Studie, würde ein #DEXIT jeden Deutschen angeblich 2.430€ pro Jahr kosten.

1. Glaube ich das nicht
2. Wäre es das wert
3. Der daraus resultierende freie Handel wurde nicht berücksichtigt 
4. Freiheit ist UNBEZAHLBAR!",0,0,0,22K,['#DEXIT'],[],[],https://pbs.twimg.com/profile_images/1575956165355343874/Zbhclmsy_normal.jpg,https://x.com/zukunft37/status/1794004646945595746,tweet_id:1794004646945595746
Realist,@PolitRealist,2024-05-23T14:49:36.000Z,True,U-Boote des tiefen Staates?,0,0,0,30K,[],[],[],https://pbs.twimg.com/profile_images/1665118082845790208/PBshn6xw_normal.jpg,https://x.com/PolitRealist/status/1793655527211516045,tweet_id:1793655527211516045
Mixe D,@MixeD47,2024-05-24T16:55:58.000Z,False,NEIN !,0,0,0,16K,[],[],[],https://pbs.twimg.com/profile_images/1771598851134144512/P5JoIS20_normal.jpg,https://x.com/MixeD47/status/1794049713945424256,tweet_id:1794049713945424256
Eurovisionario,@eurovisionario,2024-05-14T17:01:28.000Z,False,"Desglose de resultados:Portugal | Iolanda - 'Grito'#Eurovision | #EurovisionRTVE | #Eurovision2024 

*Las clasificaciones del jurado (11º-26º) incluyen la votación a Países Bajos.",0,0,0,0,"['#Eurovision', '#EurovisionRTVE', '#Eurovision2024']",[],"['\\U0001f534', '\\U0001f50e', '\\U0001f1f5\\U0001f1f9']",https://pbs.twimg.com/profile_images/1652681294902439937/vlrqrBPs_normal.jpg,https://x.com/eurovisionario/status/1790427219887579537/photo/1,tweet_id:1
Thomas,@eurovisionfanGA,2024-05-14T21:59:31.000Z,False,Wow Portugal has absolutely zero televote appeal outside of Spain and the Portuguese diaspora...,0,0,0,259,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/eurovisionfanGA/status/1790502229016780948,tweet_id:1790502229016780948
plus2secrets,@plus2secrets,2024-05-14T19:56:40.000Z,False,I am French and I don't get why French jury has given 12 points to Portugal,0,0,0,351,[],[],[],https://pbs.twimg.com/profile_images/1788897276099809280/O7JlkPmr_normal.jpg,https://x.com/plus2secrets/status/1790471309694009426,tweet_id:1790471309694009426
Àngel VTercero,@angelvtercero,2024-05-14T17:33:34.000Z,False,"Un Blanca Paloma, con la suerte que el jurado le dio algo más y pudo meterse en el top10",0,0,0,3.4K,[],[],[],https://pbs.twimg.com/profile_images/1790396921443475456/t1uijApm_normal.jpg,https://x.com/angelvtercero/status/1790435299954241572,tweet_id:1790435299954241572
𝐃𝐀𝐕𝐈𝐗,@_d_a_v_i_x_,2024-05-14T17:12:46.000Z,False,  porque no hacéis ya un trato de daros los 12 puntos todos los años como el resto de países de Europa ,0,0,0,1.7K,[],"['@rtve', '@rtppt']",['\\U0001f609'],https://pbs.twimg.com/profile_images/1674394028031324162/cznRFmdl_normal.jpg,https://x.com/_d_a_v_i_x_/status/1790430064158396531,tweet_id:1790430064158396531
Perezuelo,@elperezuelo,2024-05-14T17:24:26.000Z,False,"muy notirio el 0 de Reino Unido.

Pero salvo los países afines culturalmente (incluyendo que en España quedó 11) y Suiza, 28 países la pusieron en el 20 o menos.
Y ningún país, salvo 4, la pusieron arriba del 15.

Culturalmente no jaló.",0,0,0,3.6K,[],[],[],https://pbs.twimg.com/profile_images/1750923647886225408/y8P7hYi-_normal.jpg,https://x.com/elperezuelo/status/1790432998136897561,tweet_id:1790432998136897561
Artan,@ArtanDK_,2024-05-24T00:43:05.000Z,False,imagine having a streak THIS insane,0,0,0,94K,[],[],[],https://pbs.twimg.com/profile_images/1754994581182021632/54ku008B_normal.jpg,https://x.com/ArtanDK_/status/1793804882643693969,tweet_id:1793804882643693969
SATTI (marina satti),@marina_satti,2024-05-24T11:15:10.000Z,False,Guys!!!     The first time that a Greek album enters Spotify UK Top10.... WHAT?? a GREEK album.. Omg I'm overwhelmed with your love & support! THANK YOU  #SpotifyUK ,0,0,0,31K,['#SpotifyUK'],['@Spotify'],"['\\U0001f979', '\\U0001f979', '\\U0001f979', '\\U0001f970', '\\U0001f970', '\\U0001f970']",https://pbs.twimg.com/profile_images/1790393435813240832/IaQw3Arv_normal.jpg,https://x.com/marina_satti/status/1793963949479596329,tweet_id:1793963949479596329
Mae Muller,@maemuller_,2024-05-24T17:07:17.000Z,True,gays live rent free the straights pay extra x,0,0,0,124K,[],[],[],https://pbs.twimg.com/profile_images/1711681133069389824/8yDCdoIh_normal.jpg,https://x.com/maemuller_/status/1794052562213302477,tweet_id:1794052562213302477
Gabriel,@vodimtenigranku,2024-05-24T07:57:27.000Z,True,Mae Muller,0,0,0,161K,[],[],[],https://pbs.twimg.com/profile_images/1766574601184620544/anUHAhF0_normal.jpg,https://x.com/vodimtenigranku/status/1793914192170483858,tweet_id:1793914192170483858
moonbee ,@BMoon_bee,2024-05-14T17:17:30.000Z,False,?,0,0,0,2.2K,[],[],[],https://pbs.twimg.com/profile_images/1645545823311151104/uapY2TMq_normal.jpg,https://x.com/BMoon_bee/status/1790431257098097043,tweet_id:1790431257098097043
Noor,@Barni_Noor,2024-05-14T18:12:51.000Z,True,"Pas surpris du tout. En Suède, nos politiciens de droite et conservateurs critiquaient sévèrement le jury suédois qui avait donné 0 point à Israël.",0,0,0,1.3K,[],[],[],https://pbs.twimg.com/profile_images/1576816158367535104/1lXoobhL_normal.jpg,https://x.com/Barni_Noor/status/1790445183948992957,tweet_id:1790445183948992957
Pb,@bigben_94,2024-05-15T06:14:42.000Z,False,C’est parfait et ils ont eu raison ! Ça compensera le vote des officiels qui ont jugé la chanson d’Israël sous l’angle uniquement politique et non artistique.,0,0,0,110,[],[],[],https://pbs.twimg.com/profile_images/832600317413965825/f94zgygK_normal.jpg,https://x.com/bigben_94/status/1790626844368044252,tweet_id:1790626844368044252
Clafe,@Clafe64,2024-05-14T18:07:47.000Z,True,""" Le gouvernement Israelien a embauché  plusieurs experts et des communautés visant  à  augmenter les votes ""  

Alors, En France  il y a tout un  staff : BHL, Degois, Enthoven, le PS, Rennaissance, les Republicans, Reconquête, Ressemblent National , journalistes, ""experts"".",0,0,0,1.4K,[],[],[],https://pbs.twimg.com/profile_images/1615397231380529159/_f04zPOd_normal.jpg,https://x.com/Clafe64/status/1790443910512214053,tweet_id:1790443910512214053
𓂆 PostOffice,@madmediax,2024-05-14T17:19:07.000Z,True,"Ils ne s'en cachent même pas.
Ils ont certain leur #Mckinsey à eux.",0,0,0,2.3K,['#Mckinsey'],[],[],https://pbs.twimg.com/profile_images/1784954462391373824/Q8_6v-kr_normal.png,https://x.com/madmediax/status/1790431661223505927,tweet_id:1790431661223505927
Desertup,@Desertup,2024-05-14T16:46:50.000Z,True,"Et après les propagandistes pro israéliens disent regarder Israël a gagné le vote populaire !!!

Le sionisme est un cancer, tricherie, manipulations...",0,0,0,2.4K,[],[],[],https://pbs.twimg.com/profile_images/1714729641942962177/JfBd2feI_normal.jpg,https://x.com/Desertup/status/1790423537414472064,tweet_id:1790423537414472064
Jacques Renardiere,@JRenardiere,2024-05-15T08:42:08.000Z,False,Tueurs d'enfants pourris jusqu'à l'os !,0,0,0,61,[],[],[],https://pbs.twimg.com/profile_images/1624351028274466817/ImXxGw2D_normal.jpg,https://x.com/JRenardiere/status/1790663948754092263,tweet_id:1790663948754092263
doudou le pretre,@dancs16483925,2024-05-14T23:10:41.000Z,False,Il paraît meme Qu il y a des photos de netanyaou envoyant des SMS  . Quel scandale,0,0,0,36,[],[],[],https://pbs.twimg.com/profile_images/1419225360672116738/jwz8XgT7_normal.jpg,https://x.com/dancs16483925/status/1790520138695078271,tweet_id:1790520138695078271
Duval Marion,@DuvalMarion6,2024-05-14T16:58:50.000Z,False,"Israël a corrompu le monde et même l'Eurovision !!!
Les citoyens doivent se libérer afin que chaque pays redeviennent souverains !!
Allez voter aux européennes, ne laissez pas les fachos et les soumis gagner !!#Eurovision #GazaGenocide #FreePalestine",0,0,0,479,"['#Eurovision', '#GazaGenocide', '#FreePalestine']",[],[],https://pbs.twimg.com/profile_images/1599446042071732227/7E6T7p9o_normal.jpg,https://x.com/DuvalMarion6/status/1790426559343366615,tweet_id:1790426559343366615
lili,@lilirosace,2024-05-15T14:42:03.000Z,False,Ça on le savait  pas  étonnant de leur part,0,0,0,16,[],[],[],https://pbs.twimg.com/profile_images/1454857420224745479/KKni3TOP_normal.jpg,https://x.com/lilirosace/status/1790754524065341447,tweet_id:1790754524065341447
Rebirth. The wielder.,@kiingsora1,2024-05-14T16:58:50.000Z,False,"Mais non, je suis choqué ! Non je rigole",0,0,0,342,[],[],[],https://pbs.twimg.com/profile_images/1115730970399989761/4wJ_RkQC_normal.jpg,https://x.com/kiingsora1/status/1790426557426671885,tweet_id:1790426557426671885
Jane,@localnotail,2024-05-14T16:57:52.000Z,False,,0,0,0,179,[],['@marcowenjones'],[],https://pbs.twimg.com/profile_images/1484516190768844801/OJWFL-Ou_normal.jpg,https://x.com/localnotail/status/1790426315373379648,tweet_id:1790426315373379648
Sofía del Valle,@Elishev18121042,2024-05-14T21:37:51.000Z,False,"Malgré cela, elle n'est arrivée qu'à la 5ème place.",0,0,0,243,[],[],[],https://pbs.twimg.com/profile_images/1739718909245210624/ZGz7DL6k_normal.jpg,https://x.com/Elishev18121042/status/1790496776106934303,tweet_id:1790496776106934303
J G~Jⵓⵙⵜⵉⵏⴰ~,@justina_90,2024-05-15T13:40:58.000Z,False,"Même comme ça ils n'ont pas gagné, ils n'ont meme pas été parmi les 3 premiers, ce pays de fraudeurs",0,0,0,44,[],[],[],https://pbs.twimg.com/profile_images/1568911171549380611/8Vjc6Dgw_normal.jpg,https://x.com/justina_90/status/1790739148749279624,tweet_id:1790739148749279624
Amisil,@amisil1,2024-05-15T15:36:31.000Z,False,Tout est fake dans le sionisme.,0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/1504221636861517830/ev5qx7im_normal.jpg,https://x.com/amisil1/status/1790768230790844613,tweet_id:1790768230790844613
Raf Free Palestine,@RafFree212498,2024-05-15T12:55:12.000Z,False,Pourquoi je ne suis pas étonné ?,0,0,0,23,[],[],[],https://pbs.twimg.com/profile_images/1682737751135846401/u_tAxjVF_normal.jpg,https://x.com/RafFree212498/status/1790727631916114317,tweet_id:1790727631916114317
jennadia,@nadia_aiche,2024-05-15T15:48:45.000Z,False,On l'avait bien compris  chacun pouvait voter 20 fois par téléphone en plus,0,0,0,3,[],[],['\\U0001f605'],https://pbs.twimg.com/profile_images/1534280390730473473/BJ0Jsy1S_normal.png,https://x.com/nadia_aiche/status/1790771308835360810,tweet_id:1790771308835360810
Stella,@theia__,2024-05-14T17:06:33.000Z,False,"C'était sur, 20 votes pour une personne ce n'est pas très légal",0,0,0,181,[],[],[],https://pbs.twimg.com/profile_images/1679958853113323520/YGBCehfV_normal.jpg,https://x.com/theia__/status/1790428497799737528,tweet_id:1790428497799737528
John Attias,@jon_attias,2024-05-14T21:30:21.000Z,False,Source: tkt frro fais conf ?,0,0,0,49,[],[],[],https://pbs.twimg.com/profile_images/1712859812000591872/cl3tu9SX_normal.jpg,https://x.com/jon_attias/status/1790494885914575236,tweet_id:1790494885914575236
blackduck,@cestmoikidit,2024-05-14T17:38:31.000Z,False,Ils sont tellement désespérés de perdre la guerre morale qu'ils perdent leur temps et leur argent pour un concours désuet. Leurovision est interessante commen thermomètre géopolitique.,0,0,0,193,[],[],[],https://pbs.twimg.com/profile_images/1788161281976827905/2AbAksnE_normal.jpg,https://x.com/cestmoikidit/status/1790436543603024083,tweet_id:1790436543603024083
ArveyHD1340 hervé,@arveyhd,2024-05-14T17:48:14.000Z,False,Si tu savais comme on s’en balec de ce que tu as dit et pourra dire !,0,0,0,48,[],[],[],https://pbs.twimg.com/profile_images/1738964125680558080/TdgsBqHs_normal.jpg,https://x.com/arveyhd/status/1790438989154963747,tweet_id:1790438989154963747
Bismuth Paul,@Paulbismu,2024-05-15T20:45:39.000Z,False,"C etait évident mais vu le système de vote visant à faire des bénéfices, j imagine que c est légal bien que hautement détestable. Que Israel n a rien à faire de la morale, on le sait maintenant.",0,0,0,14,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/Paulbismu/status/1790846027341193371,tweet_id:1790846027341193371
Fatima Lafdi,@lafd81972,2024-05-15T22:48:49.000Z,False,Ils ont truqué l histoire plus grave qu un concours de chansons,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1715059345979850752/TpFHRTgr_normal.jpg,https://x.com/lafd81972/status/1790877022366970276,tweet_id:1790877022366970276
Tekken,@Tarik73782,2024-05-14T17:44:00.000Z,False,C'était sur personne n'en doutait mais malgré ça ils ont pas gagnés,0,0,0,61,[],[],[],https://pbs.twimg.com/profile_images/1755552078649274368/MTqm_OMa_normal.png,https://x.com/Tarik73782/status/1790437923180994808,tweet_id:1790437923180994808
faché pas facho,@_voicesofpeace_,2024-05-15T05:14:44.000Z,False,Ben ils se sont mal démerdés quand même,0,0,0,53,[],[],[],https://pbs.twimg.com/profile_images/1790975935031672832/eMfuysah_normal.jpg,https://x.com/_voicesofpeace_/status/1790611753480474847,tweet_id:1790611753480474847
TiennoFm,@EtienneFm,2024-05-14T17:27:14.000Z,False,Qui aurait pu voter pour une sioniste propagandistes hors mis tronquées et tricher ,0,0,0,214,[],[],['\\U0001f914'],https://pbs.twimg.com/profile_images/1310194087249752069/HdESdjrr_normal.jpg,https://x.com/EtienneFm/status/1790433704722010351,tweet_id:1790433704722010351
Takaya Todoroki,@TakayaTodoroki9,2024-05-14T17:25:48.000Z,False,"Quand bien elle aurait gagné et alors? En quoi ce concours de merde aurait il redoré l’image d’une armée régulière massacrant tout un peuple ? Si c’est cela la stratégie de communication, il faudrait jeter son instigateur aux requins car il est archi-nul.",0,0,0,69,[],[],[],https://pbs.twimg.com/profile_images/1589380204333522949/hV4mitwe_normal.jpg,https://x.com/TakayaTodoroki9/status/1790433342262825341,tweet_id:1790433342262825341
Abdel,@le_broker,2024-05-14T19:06:51.000Z,False,Évidemment et avec l argent des français,0,0,0,164,[],[],[],https://pbs.twimg.com/profile_images/1776998672812687360/xPCilMB2_normal.jpg,https://x.com/le_broker/status/1790458773795905797,tweet_id:1790458773795905797
sissi,@Sisi724618,2024-05-14T19:40:28.000Z,False,Ils sont toujours dans la fraude et le mensonges …,0,0,0,205,[],[],[],https://pbs.twimg.com/profile_images/1790812592757235713/fGr4P3k1_normal.jpg,https://x.com/Sisi724618/status/1790467234361496027,tweet_id:1790467234361496027
Aribo,@choukchoukwomen,2024-05-14T20:12:05.000Z,False,Pleure ,0,0,0,49,[],[],['\\U0001f923'],https://pbs.twimg.com/profile_images/1786087366471380992/SHDt0GzY_normal.jpg,https://x.com/choukchoukwomen/status/1790475189240623467,tweet_id:1790475189240623467
Le Fennec.,@slim42859972631,2024-05-15T14:24:27.000Z,False,Entre-nous c'était prévisible... mais j'avais un peu peur qu'ils réussissent heureusement la grosse claque est arrivée. .,0,0,0,11,[],[],['\\u270c\\ufe0f'],https://pbs.twimg.com/profile_images/1709972035294605321/VMO2urAr_normal.jpg,https://x.com/slim42859972631/status/1790750093315813589,tweet_id:1790750093315813589
