Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
widtvoet,@widtvoet,2024-05-11T22:35:40.000Z,False,"Cornald Maas verbolgen over de door Israël uitgedeelde punten aan Luxemburg: ""Schandelijk! Handjeklap! Niet sjiek! Politiek!""

Hm eh oké Cornald, zal best maar wel apart dat je alleen bij de Israëlische jury dit soort opmerkingen maakt.#Eurovision #Eurovision2024 #Eurovision",0,0,0,0,"['#Eurovision', '#Eurovision2024', '#Eurovision']",[],[],https://pbs.twimg.com/profile_images/640116881/boom_normal.jpg,https://x.com/widtvoet/status/1789424162856968574,tweet_id:1789424162856968574
Cihan,@cihangclr,2024-05-12T06:17:30.000Z,True,“Zal best maar wel apart” is een heel belangrijke zin. Dus eigenlijk heeft ‘ie gelijk zeg je maar wil je ‘m alsnog in een donker daglicht zetten?,0,0,0,2.7K,[],[],[],https://pbs.twimg.com/profile_images/1288566196195987456/R7PDtUNE_normal.jpg,https://x.com/cihangclr/status/1789540384231538849,tweet_id:1789540384231538849
widtvoet,@widtvoet,2024-05-12T18:37:51.000Z,False,"En die zin loopt door beste Handjeklap en politiek binnen het toekennen van punten bij het #songfestival is al zo oud als het evenement zelf. Ook dit jaar weer.

Alleen haalde meneer Maas er gisteren heel specifiek één geval uit. Daar ging mijn tweet over.",0,0,0,442,['#songfestival'],['@cihangclr'],[],https://pbs.twimg.com/profile_images/640116881/boom_normal.jpg,https://x.com/widtvoet/status/1789726700294504517,tweet_id:1789726700294504517
José de Berk-Soeters,@Jobesoet,2024-05-12T12:07:54.000Z,False,Gelukkig kan je het meeste wat hij zegt heel slecht verstaan door zijn spraakgesprek en gemummel. En ook nog overal doorheen praten ,0,0,0,118,[],[],['\\U0001f921'],https://pbs.twimg.com/profile_images/1585643209559969794/ctHenyh9_normal.jpg,https://x.com/Jobesoet/status/1789628566658785586,tweet_id:1789628566658785586
Marleen,@MarleenvanBoec1,2024-05-11T23:16:42.000Z,False,En deze ook,0,0,0,2K,[],[],[],https://pbs.twimg.com/profile_images/1439553238173421570/XMh5yj63_normal.jpg,https://x.com/MarleenvanBoec1/status/1789434487660519573,tweet_id:1789434487660519573
Andre Mulder,@Andriyiyi,2024-05-12T05:21:08.000Z,False,Kijk ff naar de Slavische staten. Daar gaat het al jaren zo.,0,0,0,125,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/Andriyiyi/status/1789526197950423094,tweet_id:1789526197950423094
R.F. Bos,@gewoon_Fred,2024-05-12T09:51:03.000Z,False,"Cornald Maas is zijn houdbaarheidsdatum ver voorbij. Inpakken en wegwezen.
En neem dat hele songfestival mee.
Het is zo nep als wat en kost de Nederlandse belastingbetaler klauwen met geld.",0,0,0,507,[],[],[],https://pbs.twimg.com/profile_images/1543548539430633477/VDBlngYk_normal.jpg,https://x.com/gewoon_Fred/status/1789594126557532290,tweet_id:1789594126557532290
R.F. Bos,@gewoon_Fred,2024-05-12T10:17:56.000Z,False,"En passant ontpopt Cornald Maas zich nog even als antisemitisme.
(Oost Europese) Buurlanden geven elkaar ook al jaren de maximale punten. En nu ineens gaat hij erom zitten janken",0,0,0,544,[],[],[],https://pbs.twimg.com/profile_images/1543548539430633477/VDBlngYk_normal.jpg,https://x.com/gewoon_Fred/status/1789600890053111909,tweet_id:1789600890053111909
Mevrouw Kritisch Anders,@KritischAnd3rs,2024-05-12T08:06:16.000Z,False,Met de puntenverdeling is het altijd politiek. Dat is al decennia zo.,0,0,0,159,[],[],[],https://pbs.twimg.com/profile_images/1677417696072282117/NBNySjp__normal.jpg,https://x.com/KritischAnd3rs/status/1789567757870137426,tweet_id:1789567757870137426
Tine,@TineVeluw,2024-05-12T07:21:04.000Z,False,Cornald Maas is NPO dus daar is het antwoord. Heeft niks met Israël. Had van hem niet mee mogen doen.,0,0,0,600,[],[],[],https://pbs.twimg.com/profile_images/1787357499642822656/wkaO1FPO_normal.jpg,https://x.com/TineVeluw/status/1789556381118296390,tweet_id:1789556381118296390
Marleen,@MarleenvanBoec1,2024-05-11T23:14:59.000Z,False,"Deze hoort er nog achter, geluid heul hard zetten  ik lig al in bed ",0,0,0,1.5K,[],[],"['\\U0001f609', '\\U0001f606']",https://pbs.twimg.com/profile_images/1439553238173421570/XMh5yj63_normal.jpg,https://x.com/MarleenvanBoec1/status/1789434056964276634,tweet_id:1789434056964276634
golden. nu ook op blue,@CarolienJansen9,2024-05-12T06:04:50.000Z,False,Wordt die Cornald Maas nu pas wakker naar al die jaren .  De Oostblok landen gaven elkaar jaren de hoogte punten aan elkaar . Hoevaak heeft nl niet de 12 punten aan de Belgen gegeven omdat ze buren zijn en het liedje niet om aan te horen was.,0,0,0,483,[],[],[],https://pbs.twimg.com/profile_images/1691392023012487168/3Xe-xJyh_normal.jpg,https://x.com/CarolienJansen9/status/1789537195625165150,tweet_id:1789537195625165150
J'Accuse,@JAccuse63662803,2024-05-12T15:51:23.000Z,False,"Het enig voordeel dat ik kan bedenken is als straks de Sharia wordt ingevoerd, het gedaan is met de Woke-terreur!",0,0,0,17,[],[],[],https://pbs.twimg.com/profile_images/1134513757407850496/pLeREv6i_normal.jpg,https://x.com/JAccuse63662803/status/1789684806051156086,tweet_id:1789684806051156086
Nederland iNL,@Nationalist_iNL,2024-05-11T23:01:02.000Z,False,"Israel mocht niet winnen van schandalige vakjury. Televoting liet reëel beeld zien, gewone publiek waardeerde Israel op plek 1 of 2, in Nederland max 12 punten.",0,0,0,359,[],[],[],https://pbs.twimg.com/profile_images/1261689783849553920/DRDOMn5R_normal.jpg,https://x.com/Nationalist_iNL/status/1789430544972784067,tweet_id:1789430544972784067
yvonne valk,@yvon_valk,2024-05-12T07:54:33.000Z,False,"Zolang als dat songfestbal bestaat is er al vriendjes politiek, handjeklap !
Snel opdoeken en zeker niet meer aan meedoen. 
Zijn we ook meteen van Cornald af !",0,0,0,361,[],[],[],https://pbs.twimg.com/profile_images/1669319376447610882/uwsAF3sk_normal.jpg,https://x.com/yvon_valk/status/1789564807399501933,tweet_id:1789564807399501933
"Stef Starr, pro baas in eigen land",@Rockbitch1978,2024-05-12T05:26:33.000Z,False,Haha dat zal de linksen leren.Ze zijn zo bang!Weg met Woke en weg met Pro Palestina,0,0,0,181,[],[],[],https://pbs.twimg.com/profile_images/1786187826129690624/GBp0jM-c_normal.jpg,https://x.com/Rockbitch1978/status/1789527561862586397,tweet_id:1789527561862586397
|\//\|\|,@idg010,2024-05-12T06:29:21.000Z,False,Dom lullen is ook niet sjiek,0,0,0,232,[],[],[],https://pbs.twimg.com/profile_images/1641769134168895489/yJOC8Pui_normal.jpg,https://x.com/idg010/status/1789543365094015103,tweet_id:1789543365094015103
Richard Leeuwenhart,@Alex60215716166,2024-05-12T07:12:55.000Z,False,Cornald Maas is een antisemiet. was gisteren overduidelijk te merken. opheffen die NPO,0,0,0,777,[],[],[],https://pbs.twimg.com/profile_images/1750871750668152832/qRXSXTsf_normal.jpg,https://x.com/Alex60215716166/status/1789554332418842878,tweet_id:1789554332418842878
Turbojan145,@turbojan145,2024-05-12T07:03:46.000Z,False,Die homo maas neemt niemand toch serieus.... Ja alleen pis nicht jette,0,0,0,63,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/turbojan145/status/1789552028005347504,tweet_id:1789552028005347504
Pauli,@Faldelarie,2024-05-12T13:33:03.000Z,False,"De deelnemer van Luxemburg is geboren in Israël. 
Ik heb het ervaren als een verkapte statement. 
Lekker op mezelf gestemd… ",0,0,0,131,[],[],"['\\U0001f609', '\\U0001f607']",https://pbs.twimg.com/profile_images/1743966148855554048/7C4bQDvp_normal.jpg,https://x.com/Faldelarie/status/1789649994019971387,tweet_id:1789649994019971387
Realestategirl = Vastgoedmeisje,@Vastgoedmeisje,2024-05-12T22:00:52.000Z,False,Cor snapt nier waarom hij Maas heet.,0,0,0,11,[],[],[],https://pbs.twimg.com/profile_images/762303961/homegirl_normal.jpeg,https://x.com/Vastgoedmeisje/status/1789777792579629486,tweet_id:1789777792579629486
Tabby Asus,@AsusTabby,2024-05-12T08:28:08.000Z,False,"Er is een spreekwoord..""als de kat jongen krijgt, dan krijgt ik nog de schuld!"" 
(Maar in dit geval krijgt Israël de schuld)..van sommige
""mensen""",0,0,0,22,[],[],['\\U0001f928'],https://pbs.twimg.com/profile_images/1787814420455788544/MSHfuPST_normal.jpg,https://x.com/AsusTabby/status/1789573260591419832,tweet_id:1789573260591419832
Hadassah,@username_straws,2024-05-12T09:01:50.000Z,False,We gaan toch ook geen punten geven aan landen die onze vertegenwoordiger onvriendelijk behandelen. Tali deed tenminste normaal tegen haar.,0,0,0,85,[],[],[],https://pbs.twimg.com/profile_images/1788121865912737793/G9reyoqR_normal.jpg,https://x.com/username_straws/status/1789581740832354495,tweet_id:1789581740832354495
Gozoman,@Gozoman_,2024-05-12T10:29:35.000Z,False,"Niet zo gek, die stemmen vanuit Israël. De Luxemburgse deelneemster is geboren in Jeruzalem en heeft joodse ouders.",0,0,0,10,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/Gozoman_/status/1789603824736301483,tweet_id:1789603824736301483
Ingrid,@Ingrid19998468,2024-05-12T06:17:49.000Z,False,Ziek,0,0,0,463,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/Ingrid19998468/status/1789540466578301225,tweet_id:1789540466578301225
dit is wat telt,@hyggepien,2024-05-12T08:17:12.000Z,False,Hij zegt ook appart dat een goed gezongen song maar zo weinig punten krijgt van de jury. (OPVALLEND!!),0,0,0,119,[],[],[],https://pbs.twimg.com/profile_images/1788903266761248769/8qdSzUPo_normal.jpg,https://x.com/hyggepien/status/1789570510268878922,tweet_id:1789570510268878922
g,@geertruitt,2024-05-12T08:18:21.000Z,False,"Ja dat viel mij ook op. Buurlanden geven elkaar bijv al jaren steevast punten en nu spatte ook de politiek van de ""vakjury"" eraf, maar Maas jankt alleen over Israel. Meten met 2 maten Cornald? Heel goed, die middelvinger van Israel.  #Eurovision #cornaldmaas kan met ontslag.",0,0,0,320,"['#Eurovision', '#cornaldmaas']",[],[],https://pbs.twimg.com/profile_images/1623375588563030018/PQ0-r189_normal.jpg,https://x.com/geertruitt/status/1789570798987919808,tweet_id:1789570798987919808
I Libregts,@AshgateScott,2024-05-12T06:28:41.000Z,False,Cornald Maas kan gelijk met Joost Klein door het afvoerputje. Beiden hebben hun ware gezicht laten zien. Afvoeren die handel en nooit meer terugkomen aub.,0,0,0,2.7K,[],[],[],https://pbs.twimg.com/profile_images/1787736840864145408/DKTdSYFG_normal.jpg,https://x.com/AshgateScott/status/1789543200002126301,tweet_id:1789543200002126301
Michelangelo,@bonzorino,2024-05-11T22:56:30.000Z,False,Was dit de laatste keer Cornald maas ?,0,0,0,2.7K,[],['@avrotros'],[],https://pbs.twimg.com/profile_images/430798201650569217/lYyrPWq3_normal.jpeg,https://x.com/bonzorino/status/1789429405065912563,tweet_id:1789429405065912563
Giselle,@GewoonGiselle,2024-05-11T22:39:18.000Z,False,"Exact. Niets gehoord bij Oostenrijk naar Zwitserland, en Belgie naar Frankrijk.",0,0,0,532,[],[],[],https://pbs.twimg.com/profile_images/1374522434380959751/9Wh18EKP_normal.jpg,https://x.com/GewoonGiselle/status/1789425075625537890,tweet_id:1789425075625537890
Gmag,@gmagturkiye,2024-05-11T22:35:01.000Z,True,"Eurovision’u, İsviçre’yi temsil eden ve kendisini Non-Binary olarak tanımlayan 23 yaşındaki Nemo Mettler kazandı! 

Çünkü alışın her yerdeyiz diye boşuna söylemiyoruz!  #Eurovision2024",0,0,0,0,['#Eurovision2024'],[],"['\\U0001f3f3\\ufe0f\\u200d\\U0001f308', '\\U0001faf5\\U0001f3fb']",https://pbs.twimg.com/profile_images/1124342343740612608/R7a3oDeu_normal.jpg,https://x.com/gmagturkiye/status/1789423998599569787/photo/1,tweet_id:1
Deniz,@Deniz62940706,2024-05-11T22:58:44.000Z,False,Şarkısını çok sevmedim ama kazandığına sevindim ,0,0,0,2.1K,[],[],"['\\U0001f3f3\\ufe0f\\u200d\\u26a7\\ufe0f', '\\U0001f3f3\\ufe0f\\u200d\\U0001f308']",https://pbs.twimg.com/profile_images/1056271101809094656/WDBJ0DmQ_normal.jpg,https://x.com/Deniz62940706/status/1789429967534604505,tweet_id:1789429967534604505
Erdem,@Erdem19425020,2024-05-11T23:08:22.000Z,False,Harikaaaaa,0,0,0,1.5K,[],[],[],https://pbs.twimg.com/profile_images/1055353608676478976/hu8XaXYN_normal.jpg,https://x.com/Erdem19425020/status/1789432389749383379,tweet_id:1789432389749383379
Yaren,@Yarennn_3434,2024-05-11T22:35:59.000Z,False,,0,0,0,1.2K,[],[],"['\\U0001f44f\\U0001f3fb', '\\U0001f44f\\U0001f3fb', '\\U0001faf6\\U0001f3fb', '\\U0001faf6\\U0001f3fb']",https://pbs.twimg.com/profile_images/1794189698371293184/0Wiu2u4Q_normal.jpg,https://x.com/Yarennn_3434/status/1789424241621795113,tweet_id:1789424241621795113
emre,@mrceall,2024-05-11T22:43:51.000Z,False,Tebrik ederim ,0,0,0,1.6K,[],[],['\\U0001f64c'],https://pbs.twimg.com/profile_images/1787858717607641090/gfijZFgd_normal.jpg,https://x.com/mrceall/status/1789426219483545624,tweet_id:1789426219483545624
Kahn,@cptulcn,2024-05-12T13:44:12.000Z,False,top yani,0,0,0,157,[],[],[],https://pbs.twimg.com/profile_images/1779953249220538369/MsM_p_91_normal.jpg,https://x.com/cptulcn/status/1789652799996805313,tweet_id:1789652799996805313
Shafiqul Chowdhury,@awamchowdhury,2024-05-12T11:32:07.000Z,True,Genociders!,0,0,0,118,[],[],[],https://pbs.twimg.com/profile_images/1531083235597361152/ZrFEM154_normal.jpg,https://x.com/awamchowdhury/status/1789619559084724728,tweet_id:1789619559084724728
JoWass65,@jowass65,2024-05-12T12:49:27.000Z,True,"Why do Palestinians have the need to doctor and photoshop everything?
  Alternate reality won’t get you a country.",0,0,0,106,[],[],[],https://pbs.twimg.com/profile_images/1745478290867892224/MsS2vHVX_normal.jpg,https://x.com/jowass65/status/1789639022773432344,tweet_id:1789639022773432344
"Jaroslaw ""Jerry"" Waszczuk",@Vashchook1980,2024-05-12T04:41:48.000Z,True,Gesheft . The New World Order,0,0,0,410,[],[],[],https://pbs.twimg.com/profile_images/1041545148079910912/pdLMQoS2_normal.jpg,https://x.com/Vashchook1980/status/1789516301922427193,tweet_id:1789516301922427193
Ben Shapiro בן שפירו (פארודיה),@BenShapiro_IL,2024-05-12T00:22:32.000Z,True,,0,0,0,75,[],[],[],https://pbs.twimg.com/profile_images/1791601046411771904/Zsf5Dk9P_normal.png,https://x.com/BenShapiro_IL/status/1789451053806575957,tweet_id:1789451053806575957
Meshell,@Meshell921902,2024-05-12T15:32:46.000Z,True,They lost they losers period. They will never win in anything!,0,0,0,89,[],[],[],https://pbs.twimg.com/profile_images/1761401068720648192/L5RIn35F_normal.jpg,https://x.com/Meshell921902/status/1789680121529405573,tweet_id:1789680121529405573
Taleb | baslieb,@taleb_b72,2024-05-11T23:08:38.000Z,True," A painful scene in which a Palestinian father finds it difficult to say anything that would comfort his injured son.

The people of Gaza are exhausted by war, genocide, ethnic cleansing, Nazi massacres, blockade and famine!

Unfortunately, the whole world is talking day and",0,0,0,1.3K,[],[],['\\u2b1b'],https://pbs.twimg.com/profile_images/1760079802621399040/prRrNo_I_normal.jpg,https://x.com/taleb_b72/status/1789432457567039885,tweet_id:1789432457567039885
I CHING MASTER,@ICHINGMASTER1,2024-05-12T04:24:25.000Z,True,Transreali?,0,0,0,14,[],[],[],https://pbs.twimg.com/profile_images/1609666603859443712/3KaK-C-u_normal.jpg,https://x.com/ICHINGMASTER1/status/1789511924662837332,tweet_id:1789511924662837332
Love life more than politics,@VanLifeEast,2024-05-11T23:28:39.000Z,True,Yep!,0,0,0,459,[],[],[],https://pbs.twimg.com/profile_images/1726160488269234176/M_EyjXZn_normal.jpg,https://x.com/VanLifeEast/status/1789437495291290086,tweet_id:1789437495291290086
nooriihehe,@noorhopes,2024-05-11T22:35:36.000Z,True,Eurovision support Israel,0,0,0,2.1K,[],[],[],https://pbs.twimg.com/profile_images/1522472916012646407/cnwMoU16_normal.jpg,https://x.com/noorhopes/status/1789424143797989595,tweet_id:1789424143797989595
Pete West,@PeteWest420,2024-05-12T01:19:11.000Z,False,Add two more and it'll be 666.,0,0,0,73,[],[],[],https://pbs.twimg.com/profile_images/1366061486292918282/3Vtd680y_normal.jpg,https://x.com/PeteWest420/status/1789465310824898754,tweet_id:1789465310824898754
Abilem,@abilem,2024-05-11T23:42:04.000Z,False,"EXACTLY! I am against to ban athletes, actors, movies, singers and art in general but if they will do, do it for EVERYONE!!",0,0,0,125,[],[],[],https://pbs.twimg.com/profile_images/1791922172430094336/VxcYzNig_normal.jpg,https://x.com/abilem/status/1789440872121045286,tweet_id:1789440872121045286
HelveticPatriot,@HeIveticPatriot,2024-05-11T23:25:40.000Z,False,"Strangely, all the pro-Israeli accounts went silent after she didn't win",0,0,0,29,[],[],[],https://pbs.twimg.com/profile_images/1734612840806584320/kqhOXCmM_normal.jpg,https://x.com/HeIveticPatriot/status/1789436743042650189,tweet_id:1789436743042650189
UserX,@Kalidsabir,2024-05-12T02:14:34.000Z,False,They don’t even bother to deny two weights two measures,0,0,0,68,[],[],[],https://pbs.twimg.com/profile_images/1748890819161997312/2cRbRgkP_normal.jpg,https://x.com/Kalidsabir/status/1789479246764679524,tweet_id:1789479246764679524
GeoWatch,@KenManTX,2024-05-12T14:00:54.000Z,False,Now it looks correct.,0,0,0,11,[],[],[],https://pbs.twimg.com/profile_images/447797920943722496/7IqWW86d_normal.jpeg,https://x.com/KenManTX/status/1789657001905336565,tweet_id:1789657001905336565
Sid Rahman,@sidkings,2024-05-12T08:41:33.000Z,False,"They always promote the mediocre, over the brave @michaeldickson",0,0,0,37,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/sidkings/status/1789576634653114697,tweet_id:1789576634653114697
Marjolein,@Marjolein0308,2024-05-12T20:27:22.000Z,False,They bought eurovision,0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1579831375196217344/7TidPPD7_normal.jpg,https://x.com/Marjolein0308/status/1789754260302803012,tweet_id:1789754260302803012
Vanalich,@vanalich,2024-05-12T16:08:40.000Z,False,Do people even realise that Israel is not even in Europe lol,0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1358630790267981824/Bv7P9HWn_normal.jpg,https://x.com/vanalich/status/1789689156878176308,tweet_id:1789689156878176308
Mike,@Mike79639274,2024-05-12T07:10:55.000Z,True,,0,0,0,61,[],[],[],https://pbs.twimg.com/profile_images/1589701791247130631/vz5DTHkC_normal.jpg,https://x.com/Mike79639274/status/1789553829471515047,tweet_id:1789553829471515047
Truth matters,@Justiceforrez,2024-05-12T14:39:33.000Z,False,Because Israel is Europe and America’s illegitimate child.,0,0,0,12,[],[],[],https://pbs.twimg.com/profile_images/2840726552/4699b01ecfe4f66bf12243b4b7e525d6_normal.jpeg,https://x.com/Justiceforrez/status/1789666731197075484,tweet_id:1789666731197075484
Staffan Emrén,@staffanemren,2024-05-12T19:10:37.000Z,False,"Because Israel is defending themselves from än agressor, while russia IS an agressor.  Quite simple, but I don't ecpect you to understand it.",0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1128913787/Cup_Tux_normal.png,https://x.com/staffanemren/status/1789734947449651278,tweet_id:1789734947449651278
Deborah Campbell,@Sunsprite2,2024-05-12T22:13:19.000Z,False,"Yes, hypocrisy that 

Who says they don’t rule the world",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1772105760962383872/PZ55M9Rm_normal.jpg,https://x.com/Sunsprite2/status/1789780923157811342,tweet_id:1789780923157811342
Danni Derakhshan,@DanniDerakhshan,2024-05-11T23:03:00.000Z,False,Another question would be why is Israel participating in the Eurovision when Israel is not even part of Europe? ,0,0,0,399,[],[],['\\U0001f9d0'],https://pbs.twimg.com/profile_images/1726161031532077056/9w32QS_8_normal.jpg,https://x.com/DanniDerakhshan/status/1789431040454402473,tweet_id:1789431040454402473
Katey Giles,@Katey356,2024-05-11T22:49:06.000Z,False,How is Israel even in Europe?,0,0,0,114,[],[],[],https://pbs.twimg.com/profile_images/1595848640844775424/iyjZ8gsX_normal.jpg,https://x.com/Katey356/status/1789427541997920326,tweet_id:1789427541997920326
Christiaan de Jong,@ChristiaandeJo4,2024-05-12T07:07:51.000Z,False,We should all neglect Eurovision and other kinds of propaganda and listen to real artists. https://winteroak.org.uk/2024/04/22/the-world-out-of-kilter-occupation-and-zombification/…,0,0,0,275,[],[],[],https://pbs.twimg.com/profile_images/1402708811316617221/wsP5qCsi_normal.jpg,https://x.com/ChristiaandeJo4/status/1789553054246744248,tweet_id:1789553054246744248
Censored Jogge,@Er45998591Jrgen,2024-05-11T22:38:09.000Z,False,European double standards sponsored by the US and Israel.,0,0,0,401,[],[],[],https://pbs.twimg.com/profile_images/1791171760450101249/t8lFufn1_normal.jpg,https://x.com/Er45998591Jrgen/status/1789424786931593370,tweet_id:1789424786931593370
El-Capitano,@IrfaanMahmood,2024-05-12T08:28:21.000Z,False,,0,0,0,32,[],[],[],https://pbs.twimg.com/profile_images/1438183722507964421/19rbX6sQ_normal.jpg,https://x.com/IrfaanMahmood/status/1789573313544482834,tweet_id:1789573313544482834
Lana,@RashadLana18915,2024-05-11T23:19:49.000Z,False,Israel is part of USA,0,0,0,175,[],[],[],https://pbs.twimg.com/profile_images/1723937939573571584/vcjHm_JU_normal.jpg,https://x.com/RashadLana18915/status/1789435270389186967,tweet_id:1789435270389186967
hanspy,@hanspij,2024-05-12T14:23:40.000Z,False,Money came from Israel.,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1351960203084902406/vzJx_Ql9_normal.png,https://x.com/hanspij/status/1789662730946805860,tweet_id:1789662730946805860
Yasser Baksh,@YasserBaksh,2024-05-15T00:47:29.000Z,False,"Israel is a euro settlercolonial state and is accepted as part of the European construct, they don't even hide it, Israel also takes part In uefa football . It's an absolute joke, forcing an illegal apartheid state in West Asia but all of its institutions belong in/ active in EU.",0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/3605434332/207d563248aa84911b1dd6ff871e71b5_normal.jpeg,https://x.com/YasserBaksh/status/1790544496016466086,tweet_id:1790544496016466086
Sven Sundkvist,@SvenSundkvist,2024-05-12T13:06:36.000Z,False,Almost all countries in the world voted max points to Israel! Full support from the whole world!,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1106115358602219521/uKTZfCZe_normal.jpg,https://x.com/SvenSundkvist/status/1789643337688920293,tweet_id:1789643337688920293
Di,@DianeWo84780913,2024-05-12T18:57:28.000Z,False,#6,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1749879226533040128/xjQzhTVR_normal.jpg,https://x.com/DianeWo84780913/status/1789731635501396430,tweet_id:1789731635501396430
Namenji,@IbnAbdullah18,2024-05-12T05:53:42.000Z,False,Was Israel path of Europe!!? Absolutely not.,0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/1396698505972957184/Rm448oLp_normal.jpg,https://x.com/IbnAbdullah18/status/1789534395088437653,tweet_id:1789534395088437653
Steve Dotwood,@mutealbino,2024-05-12T17:21:09.000Z,False,great question. The hypocrisy,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1740437195901546496/EV_Vr2Gu_normal.jpg,https://x.com/mutealbino/status/1789707397650329952,tweet_id:1789707397650329952
