Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Krzysztof Poznański,@KrzysztofPozn12,2024-05-08T10:01:26.000Z,False,Czasami wpisy z założenia poważne ale odbiegające od opisywanej rzeczywistości wywołują jeszcze większe szkody niż zwykła krytyka. Niej rób jaj.,0,0,0,70,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/KrzysztofPozn12/status/1788147187890700549,tweet_id:1788147187890700549
DarkDragon4444,@DarkDragon44444,2024-05-08T10:21:13.000Z,False,Chłopie idź do opery lub operetki i przypomnij sobie czym jest głos.,0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1457694824388247562/IZzWShqG_normal.jpg,https://x.com/DarkDragon44444/status/1788152168123363514,tweet_id:1788152168123363514
Krzysztof,@Krzyszt61809763,2024-05-08T10:18:12.000Z,False,"Tak Wygląda jak Ta Flaga TeczowaCzyli do D…..,",0,0,0,57,[],[],"['\\U0001f61b', '\\U0001f61b', '\\U0001f61b']",https://pbs.twimg.com/profile_images/1682355959270723584/KqAYz8qZ_normal.jpg,https://x.com/Krzyszt61809763/status/1788151409046606174,tweet_id:1788151409046606174
Finn,@grzegurz,2024-05-08T07:43:15.000Z,False,Nie no chłopie. Lodu trochę.,0,0,0,177,[],[],[],https://pbs.twimg.com/profile_images/823150789745115136/6Vdw5iwp_normal.jpg,https://x.com/grzegurz/status/1788112412522017121,tweet_id:1788112412522017121
Sellek90,@LoczeQ123,2024-05-08T06:19:45.000Z,False,oryginalna uroda hahahahahahahahahaha ja pierdole. Zrobiłeś mi dzień hahahahaha ,0,0,0,105,[],[],"['\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923']",https://pbs.twimg.com/profile_images/1516767042350764032/v4bqTo2L_normal.jpg,https://x.com/LoczeQ123/status/1788091399335809396,tweet_id:1788091399335809396
Mateusz Sobiecki,@sobieckimateusz,2024-05-07T19:47:13.000Z,False,Nie.,0,0,0,1.8K,[],[],[],https://pbs.twimg.com/profile_images/1692510860868993025/gxn0sgIF_normal.jpg,https://x.com/sobieckimateusz/status/1787932218314158489,tweet_id:1787932218314158489
Maciek S,@MacS75794357,2024-05-08T07:50:12.000Z,False,Proponuję wizytę u okulisty i laryngologa.,0,0,0,72,[],[],[],https://pbs.twimg.com/profile_images/1782413605855449088/xKI970Ln_normal.jpg,https://x.com/MacS75794357/status/1788114161399914939,tweet_id:1788114161399914939
Mirosław Ciszewski,@MirCisz2015,2024-05-08T14:13:46.000Z,False,Nachlałeś się jak Kierwiński czy co ?,0,0,0,28,[],[],[],https://pbs.twimg.com/profile_images/1374976647930204164/dzontnyA_normal.jpg,https://x.com/MirCisz2015/status/1788210688709500969,tweet_id:1788210688709500969
StefanPatefan,@StefcioPatefcio,2024-05-08T06:45:41.000Z,False,Ile palet keczupu dostałeś za pisanie tych bzdur?,0,0,0,78,[],[],[],https://pbs.twimg.com/profile_images/1681076326881546246/DhydkWMf_normal.jpg,https://x.com/StefcioPatefcio/status/1788097925614080433,tweet_id:1788097925614080433
Tomasz1910,@WidzewTD,2024-05-08T08:19:20.000Z,False,Przecież to jest dramat,0,0,0,174,[],[],[],https://pbs.twimg.com/profile_images/1741396165227085824/O_oz1Twt_normal.jpg,https://x.com/WidzewTD/status/1788121495539011852,tweet_id:1788121495539011852
Freedom Snake #KorwinNaEmeryture,@FreedomSnake1,2024-05-08T09:29:41.000Z,False,"Czy ty masz wadę słuchu? Przecież ona nie umie śpiewać, a ta piosenka jest beznadziejna. Staging? Co to są występy teatralne czy konkurs piosenki? To jest dramat i wstyd że taka osoba reprezentuję nasz kraj.",0,0,0,74,[],[],[],https://pbs.twimg.com/profile_images/1747526458518454272/ceDOLC8l_normal.jpg,https://x.com/FreedomSnake1/status/1788139196021891522,tweet_id:1788139196021891522
Kim Dzong Fun,@septymiussever,2024-05-08T07:34:50.000Z,False,"Luna , wybieram cie",0,0,0,38,[],[],[],https://pbs.twimg.com/profile_images/1585933669579079681/CK3h4D6N_normal.jpg,https://x.com/septymiussever/status/1788110293802836368,tweet_id:1788110293802836368
Siwy1906,@siwy1906,2024-05-08T10:44:24.000Z,False,Jak ty utożsamiasz nasz kraj z tym beztalenciem pokroju Mandaryny to z Kierwińskim do słuchologa. Weźmie was na tą samą wizytę. Wam bedzie taniej a on i tak zarobi na nieuleczalnych zjebach.,0,0,0,35,[],[],[],https://pbs.twimg.com/profile_images/1294719709707997189/f_FPrqci_normal.jpg,https://x.com/siwy1906/status/1788158003243347984,tweet_id:1788158003243347984
Zbyszek Polska #AK #TakDlaCPK,@Marek77708717,2024-05-08T10:11:36.000Z,False,zdejmij rózowe okulary i odetkaj uszy...,0,0,0,49,[],[],[],https://pbs.twimg.com/profile_images/1787807092545314816/sVsGmi5Q_normal.jpg,https://x.com/Marek77708717/status/1788149747015893048,tweet_id:1788149747015893048
Kamil TSW,@tswisla1906,2024-05-08T06:45:26.000Z,False,Xd,0,0,0,50,[],[],[],https://pbs.twimg.com/profile_images/965159888006590464/Sae6BemF_normal.jpg,https://x.com/tswisla1906/status/1788097865190969852,tweet_id:1788097865190969852
ValkyrieRider72,@Rider72Valkyrie,2024-05-08T10:29:19.000Z,False,Debil,0,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1752606616145301504/DMjs82EY_normal.jpg,https://x.com/Rider72Valkyrie/status/1788154205670129733,tweet_id:1788154205670129733
CEZAR,@KCJ67,2024-05-08T08:22:18.000Z,False,Ty chłopie jesteś normalny czy ktoś ci kazał to napisać?!,0,0,0,22,[],[],[],https://pbs.twimg.com/profile_images/1736418989654306816/gfzg3zIf_normal.jpg,https://x.com/KCJ67/status/1788122242078966125,tweet_id:1788122242078966125
Q-BAS,@QBAS1967,2024-05-08T09:00:09.000Z,False,"Rozumiem, że jaja sobie robisz ? Widziałem ten jej występ.....wolę keczup.",0,0,0,98,[],[],[],https://pbs.twimg.com/profile_images/1734336232161705984/tFFRxmV2_normal.jpg,https://x.com/QBAS1967/status/1788131764499526087,tweet_id:1788131764499526087
Cezary,@Cezary70361532,2024-05-08T12:39:08.000Z,False,Ze dwie palety przecieru  przytuliłeś ??,0,0,0,12,[],[],['\\U0001f345'],https://pbs.twimg.com/profile_images/1436340141241557012/xGw8F1jp_normal.jpg,https://x.com/Cezary70361532/status/1788186874726559907,tweet_id:1788186874726559907
pietrek,@pietrek64501133,2024-05-08T13:27:46.000Z,False,zdejmij,0,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1653386946633252865/Pwym75-V_normal.jpg,https://x.com/pietrek64501133/status/1788199115081269478,tweet_id:1788199115081269478
pietrek,@pietrek64501133,2024-05-08T13:29:00.000Z,False,a tych widziales ?,0,0,0,23,[],[],[],https://pbs.twimg.com/profile_images/1653386946633252865/Pwym75-V_normal.jpg,https://x.com/pietrek64501133/status/1788199425333944342,tweet_id:1788199425333944342
Iro Polakmały,@Iro52999682,2024-05-08T16:44:42.000Z,False,"Chłopaku, są dwie opcje. Albo odstaw te piguły, bo już ci zmysły demolują, albo , cwaniaku, liczysz na bogatego teścia Ale takim kosztem?",0,0,0,17,[],[],['\\U0001f914'],https://pbs.twimg.com/profile_images/1499191718171881472/0eRKX1Ub_normal.jpg,https://x.com/Iro52999682/status/1788248672485994761,tweet_id:1788248672485994761
andrzej staś siara,@andrzejstasiara,2024-05-08T09:07:53.000Z,False,,0,0,0,32,[],[],['\\U0001f923'],https://pbs.twimg.com/profile_images/1622617012894670848/m_KLz098_normal.jpg,https://x.com/andrzejstasiara/status/1788133710027481291,tweet_id:1788133710027481291
Zeeshan Sidhu,@ZeeshansidhuX,2024-05-07T19:49:32.000Z,True,best festival,0,0,0,6.7K,[],[],[],https://pbs.twimg.com/profile_images/1773904207550058496/LFltKRxz_normal.jpg,https://x.com/ZeeshansidhuX/status/1787932801800548830,tweet_id:1787932801800548830
happyandfree,@abradiala,2024-05-07T20:08:04.000Z,False,Die pik ik even Jasper.. ,0,0,0,410,[],[],"['\\U0001f605', '\\U0001f44d']",https://pbs.twimg.com/profile_images/600420773568843777/UzJy8sM5_normal.jpg,https://x.com/abradiala/status/1787937462687256884,tweet_id:1787937462687256884
Maikel van Gorkom,@maikelvangorkom,2024-05-07T20:38:59.000Z,False,Binnenkort een duet?,0,0,0,1.7K,[],[],[],https://pbs.twimg.com/profile_images/1365564003/2d4cb5b_normal.jpg,https://x.com/maikelvangorkom/status/1787945245780369474,tweet_id:1787945245780369474
Pedro Pereira,@lohas4ever,2024-05-07T19:45:26.000Z,False,We dont a Euromama,0,0,0,1.4K,[],[],[],https://pbs.twimg.com/profile_images/790665609277280256/G4DzZWn3_normal.jpg,https://x.com/lohas4ever/status/1787931769716473889,tweet_id:1787931769716473889
Sarah van Dee,@sarahvandee,2024-05-08T08:40:30.000Z,False,,0,0,0,117,[],[],[],https://pbs.twimg.com/profile_images/1392229259901558788/_DWusylJ_normal.jpg,https://x.com/sarahvandee/status/1788126821126471811,tweet_id:1788126821126471811
Ramon Hoogeveen,@RamonHoogeveen,2024-05-07T21:15:06.000Z,False,,0,0,0,257,[],[],[],https://pbs.twimg.com/profile_images/1238974733682716672/Z4y4VEEJ_normal.jpg,https://x.com/RamonHoogeveen/status/1787954333591760974,tweet_id:1787954333591760974
Badeg1982,@badego1982,2024-05-07T20:15:44.000Z,False,De Euromamma’s & Europappa’s,0,0,0,1.6K,[],[],[],https://pbs.twimg.com/profile_images/1392784364040249351/a8vIL7D-_normal.jpg,https://x.com/badego1982/status/1787939393572868468,tweet_id:1787939393572868468
ᴬⁿⁿⁱᵉᵈᵉᵉ,@vanWubsbergen,2024-05-07T21:28:40.000Z,False, heeft zojuist X uitgespeeld en mag zich tot absolute winnaar benoemen. Beste. Tweet. Ooit. ,0,0,0,2.7K,[],['@jasperschilder'],['\\U0001f602'],https://pbs.twimg.com/profile_images/1717232032072265728/DsaVmYar_normal.jpg,https://x.com/vanWubsbergen/status/1787957748774432961,tweet_id:1787957748774432961
Grunt to Gleba,@GruntToGleba2,2024-05-07T21:29:02.000Z,False,Her father owns a ketchup company ,0,0,0,230,[],[],"['\\U0001f602', '\\U0001f602', '\\U0001f602']",https://pbs.twimg.com/profile_images/1461679991444410374/UxBvDhRm_normal.jpg,https://x.com/GruntToGleba2/status/1787957838662561937,tweet_id:1787957838662561937
presila .nl,@presila75dias,2024-05-07T20:18:02.000Z,False,,0,0,0,773,[],[],[],https://pbs.twimg.com/profile_images/1542431795886624768/l_dErH8U_normal.jpg,https://x.com/presila75dias/status/1787939974001606796,tweet_id:1787939974001606796
Jeroen van der Veer,@JeroenvdVeer,2024-05-24T20:36:21.000Z,False,"Geen flauw idee wie de maker van deze foto is, maar ik blijf er maar naar kijken.",0,0,0,245K,[],[],[],https://pbs.twimg.com/profile_images/1488651252032581641/8BPTMQyz_normal.jpg,https://x.com/JeroenvdVeer/status/1794105175029735897,tweet_id:1794105175029735897
Buitengebieden,@buitengebieden,2024-05-26T07:12:37.000Z,True,"Hi, this is a test.. 
I’m just wondering if you see this post. #testingthealgorithm",0,0,0,92K,['#testingthealgorithm'],[],[],https://pbs.twimg.com/profile_images/1130022182971760640/FlbICzEn_normal.jpg,https://x.com/buitengebieden/status/1794627686360658085,tweet_id:1794627686360658085
Chris Klomp,@chrisklomp,2024-05-25T19:04:14.000Z,True,"Jaarlijks worden meer dan een miljoen Amerikanen opgepakt wegens drugsbezit voor eigen gebruik. Kleine hoeveelheden, jarenlange celstraffen. Nicki Minaj aangehouden voor drugsbezit op Schiphol. Amerikanen: 'Oh my God, this is not real'",0,0,0,57K,[],[],[],https://pbs.twimg.com/profile_images/1620084226283405312/jmm9QW-P_normal.jpg,https://x.com/chrisklomp/status/1794444380800974916,tweet_id:1794444380800974916
Aran Bade,@AranBade,2024-05-25T13:46:15.000Z,False,"Groot Brittannië, Ierland, Griekenland, Noorwegen, Zwitserland en Portugal stonden dus op het punt de finale te skippen. Niet de minste landen. Wat de landen heeft overgehaald om toch mee te doen, blijft onduidelijk. #eurovision",0,0,0,98K,['#eurovision'],[],[],https://pbs.twimg.com/profile_images/1627724692768292872/9qOJGFug_normal.jpg,https://x.com/AranBade/status/1794364359743029386,tweet_id:1794364359743029386
Alina Kalyna,@Kor_alin,2024-05-07T19:41:09.000Z,False,"Я зараз вся в мурахах і сльозах, бо побачила в цьому кадрі, що Джеррі Хейл - це немов уособлення України/української жінки, яка через усі перешкоди, складнощі, вогонь, ракети, така тендітна, але з бронею, йде до своєї мети, йде догори. Браво  #Eurovision #Eurovision2024",0,0,0,0,"['#Eurovision', '#Eurovision2024']",[],['\\U0001f44f'],https://pbs.twimg.com/profile_images/1793301747995209729/ANsGlBi7_normal.jpg,https://x.com/Kor_alin/status/1787930692644450740/photo/1,tweet_id:1
"нютуся, та, що Аня",@Hannah_Zolota,2024-05-07T20:41:25.000Z,False,"Нарешті твіт про Євробачення, у мене передозування від теми ухилянтів, 95 кварталу і форсувальників Тиси. Пані, як я вас чекала",0,0,0,1.2K,[],[],[],https://pbs.twimg.com/profile_images/1526493107830853632/6Oz9nGik_normal.jpg,https://x.com/Hannah_Zolota/status/1787945859369361542,tweet_id:1787945859369361542
Alina Kalyna,@Kor_alin,2024-05-07T20:42:15.000Z,False,"Я теж від того всього втомилася і так рада, що Євробачення все перебило! 
Підписуюсь на вас!)",0,0,0,1.2K,[],[],[],https://pbs.twimg.com/profile_images/1793301747995209729/ANsGlBi7_normal.jpg,https://x.com/Kor_alin/status/1787946068316950560,tweet_id:1787946068316950560
Rafaelcrkeler,@rafaelcrkeler,2024-05-07T19:47:41.000Z,False,"I swear to you Alina, when I saw the Ukrainian flag, tears came, it was the same feeling I feel when I see the Brazilian flag, excellent presentation.",0,0,0,662,[],[],[],https://pbs.twimg.com/profile_images/1150406884995817472/DyX_cnvV_normal.jpg,https://x.com/rafaelcrkeler/status/1787932337025531974,tweet_id:1787932337025531974
captain Priceюк,@sheikh7723,2024-05-07T19:48:11.000Z,False,По факту. Але Альона-Альона крепко на сьогуна схожа,0,0,0,1.2K,[],[],['\\U0001f60f'],https://pbs.twimg.com/profile_images/1676319561170206721/TG6tn2Go_normal.jpg,https://x.com/sheikh7723/status/1787932460900077673,tweet_id:1787932460900077673
Николай Николай,@Nikolaj35021682,2024-05-07T20:24:09.000Z,False,Через які перешкоди ? Зʼєб..ся в Європу і трах.тись з турками ??  Українські жінки дійсно прославились на весь світ . Найбільша кількість розлучень в світі ,0,0,0,520,[],[],"['\\U0001f926', '\\U0001f926']",https://pbs.twimg.com/profile_images/1706646996625350656/8Ip6HDPI_normal.jpg,https://x.com/Nikolaj35021682/status/1787941510698205695,tweet_id:1787941510698205695
death to pigdogs,@death_to_pigdog,2024-05-08T11:51:00.000Z,False,"Не сприймаю ні Джері ні Альону (а після її дріфта на площі і тим паче).
На мою думку, це найслабші і найгірші представники, з часів Грінджолів. Гірше за них могла бути лише Марув.
І це перше Євробачення яке я...не дивився, бо взагалі похер, куди вони там пройдуть чи ні",0,0,0,34,[],[],[],https://pbs.twimg.com/profile_images/1559702448209641472/gAadkbZR_normal.jpg,https://x.com/death_to_pigdog/status/1788174761224269978,tweet_id:1788174761224269978
Info,@Info53917080,2024-05-08T03:26:16.000Z,False,Номер неймовірний!,0,0,0,119,[],[],[],https://pbs.twimg.com/profile_images/1485709645964627972/sM5A_ZVU_normal.jpg,https://x.com/Info53917080/status/1788047739210563899,tweet_id:1788047739210563899
Раптова Хлібина,@MrShustov,2024-05-07T19:44:43.000Z,False,Топ,0,0,0,395,[],[],[],https://pbs.twimg.com/profile_images/1540024425504022530/zs5VTUjN_normal.jpg,https://x.com/MrShustov/status/1787931586555420860,tweet_id:1787931586555420860
Shanghai Hannah,@ShanghaiHannah,2024-05-08T13:41:51.000Z,False,"Sure, that's why they've always been a Eurovision power house since '03, from when they were friends with Russia to when they weren't. 

Ukraine have ALWAYS been a Eurovision giant, % pithy comments about diaspora or sympathy votes are made by either the ill informed or ignorant!",0,0,0,287,[],[],[],https://pbs.twimg.com/profile_images/1721834170/new_twitter_a_normal.jpg,https://x.com/ShanghaiHannah/status/1788202659230421375,tweet_id:1788202659230421375
Dublino,@Lindseyoc831,2024-05-07T19:43:16.000Z,False,My fav eurovision banger of all time,0,0,0,2.8K,[],[],[],https://pbs.twimg.com/profile_images/1569674191892353026/P-pOEX1m_normal.jpg,https://x.com/Lindseyoc831/status/1787931223421055017,tweet_id:1787931223421055017
Shanghai Hannah,@ShanghaiHannah,2024-05-07T19:44:19.000Z,False,Mine too! And I've no idea what I'm singing. I'm the equivalent of that Ken Lee Lady.,0,0,0,2.8K,[],[],[],https://pbs.twimg.com/profile_images/1721834170/new_twitter_a_normal.jpg,https://x.com/ShanghaiHannah/status/1787931487838384259,tweet_id:1787931487838384259
Joanna Hall,@ThisisJoHall,2024-05-07T23:20:39.000Z,False,This was - and is - my favourite.,0,0,0,453,[],[],[],https://pbs.twimg.com/profile_images/1647986131374419968/jEMFTAfe_normal.jpg,https://x.com/ThisisJoHall/status/1787985930105561444,tweet_id:1787985930105561444
Bom Tog,@bomtog,2024-05-07T21:28:27.000Z,False,The BEST Eurovision performance and song ever!,0,0,0,1.1K,[],[],[],https://pbs.twimg.com/profile_images/1765477341898158080/607HPgMe_normal.jpg,https://x.com/bomtog/status/1787957692314828899,tweet_id:1787957692314828899
Karma is Pink,@KARMAISPINK,2024-05-08T12:15:49.000Z,False,"Ukraine became my favorite after last night. The performance was so good on so many levels. The cinematography, the vocals, the emotion, the song itself all",0,0,0,127,[],[],['\\U0001f44c'],https://pbs.twimg.com/profile_images/1560644293844381699/f526M53v_normal.jpg,https://x.com/KARMAISPINK/status/1788181005557207054,tweet_id:1788181005557207054
Lazy pandaa,@lazypanda_11,2024-05-07T20:56:20.000Z,False,"yup, she was amazing ",0,0,0,740,[],[],['\\U0001f49a'],https://pbs.twimg.com/profile_images/1617306723135389696/3rWFReVi_normal.jpg,https://x.com/lazypanda_11/status/1787949612864524518,tweet_id:1787949612864524518
emilija |-/,@ema_sakk,2024-05-07T20:45:18.000Z,False,They should of won with this song,0,0,0,1.1K,[],[],[],https://pbs.twimg.com/profile_images/1775609014841196544/I30Am7E7_normal.jpg,https://x.com/ema_sakk/status/1787946833941053656,tweet_id:1787946833941053656
Rachel Tsoumbakos 🜃,@mrszoomby,2024-05-07T20:49:40.000Z,False,Thing song lives rent free in my head and lives on most of my Spotify playlists,0,0,0,1.1K,[],[],[],https://pbs.twimg.com/profile_images/505260269463810048/t3V0tlfz_normal.jpeg,https://x.com/mrszoomby/status/1787947934161715643,tweet_id:1787947934161715643
