Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Kahn,@cptulcn,2024-05-12T13:44:12.000Z,False,top yani,0,0,0,158,[],[],[],https://pbs.twimg.com/profile_images/1779953249220538369/MsM_p_91_normal.jpg,https://x.com/cptulcn/status/1789652799996805313,tweet_id:1789652799996805313
Shafiqul Chowdhury,@awamchowdhury,2024-05-12T11:32:07.000Z,True,Genociders!,0,0,0,118,[],[],[],https://pbs.twimg.com/profile_images/1531083235597361152/ZrFEM154_normal.jpg,https://x.com/awamchowdhury/status/1789619559084724728,tweet_id:1789619559084724728
JoWass65,@jowass65,2024-05-12T12:49:27.000Z,True,"Why do Palestinians have the need to doctor and photoshop everything?
  Alternate reality won’t get you a country.",0,0,0,106,[],[],[],https://pbs.twimg.com/profile_images/1745478290867892224/MsS2vHVX_normal.jpg,https://x.com/jowass65/status/1789639022773432344,tweet_id:1789639022773432344
"Jaroslaw ""Jerry"" Waszczuk",@Vashchook1980,2024-05-12T04:41:48.000Z,True,Gesheft . The New World Order,0,0,0,410,[],[],[],https://pbs.twimg.com/profile_images/1041545148079910912/pdLMQoS2_normal.jpg,https://x.com/Vashchook1980/status/1789516301922427193,tweet_id:1789516301922427193
Ben Shapiro בן שפירו (פארודיה),@BenShapiro_IL,2024-05-12T00:22:32.000Z,True,,0,0,0,75,[],[],[],https://pbs.twimg.com/profile_images/1791601046411771904/Zsf5Dk9P_normal.png,https://x.com/BenShapiro_IL/status/1789451053806575957,tweet_id:1789451053806575957
Meshell,@Meshell921902,2024-05-12T15:32:46.000Z,True,They lost they losers period. They will never win in anything!,0,0,0,89,[],[],[],https://pbs.twimg.com/profile_images/1761401068720648192/L5RIn35F_normal.jpg,https://x.com/Meshell921902/status/1789680121529405573,tweet_id:1789680121529405573
Taleb | baslieb,@taleb_b72,2024-05-11T23:08:38.000Z,True," A painful scene in which a Palestinian father finds it difficult to say anything that would comfort his injured son.

The people of Gaza are exhausted by war, genocide, ethnic cleansing, Nazi massacres, blockade and famine!

Unfortunately, the whole world is talking day and",0,0,0,1.3K,[],[],['\\u2b1b'],https://pbs.twimg.com/profile_images/1760079802621399040/prRrNo_I_normal.jpg,https://x.com/taleb_b72/status/1789432457567039885,tweet_id:1789432457567039885
I CHING MASTER,@ICHINGMASTER1,2024-05-12T04:24:25.000Z,True,Transreali?,0,0,0,14,[],[],[],https://pbs.twimg.com/profile_images/1609666603859443712/3KaK-C-u_normal.jpg,https://x.com/ICHINGMASTER1/status/1789511924662837332,tweet_id:1789511924662837332
Love life more than politics,@VanLifeEast,2024-05-11T23:28:39.000Z,True,Yep!,0,0,0,459,[],[],[],https://pbs.twimg.com/profile_images/1726160488269234176/M_EyjXZn_normal.jpg,https://x.com/VanLifeEast/status/1789437495291290086,tweet_id:1789437495291290086
nooriihehe,@noorhopes,2024-05-11T22:35:36.000Z,True,Eurovision support Israel,0,0,0,2.1K,[],[],[],https://pbs.twimg.com/profile_images/1522472916012646407/cnwMoU16_normal.jpg,https://x.com/noorhopes/status/1789424143797989595,tweet_id:1789424143797989595
Pete West,@PeteWest420,2024-05-12T01:19:11.000Z,False,Add two more and it'll be 666.,0,0,0,73,[],[],[],https://pbs.twimg.com/profile_images/1366061486292918282/3Vtd680y_normal.jpg,https://x.com/PeteWest420/status/1789465310824898754,tweet_id:1789465310824898754
Abilem,@abilem,2024-05-11T23:42:04.000Z,False,"EXACTLY! I am against to ban athletes, actors, movies, singers and art in general but if they will do, do it for EVERYONE!!",0,0,0,125,[],[],[],https://pbs.twimg.com/profile_images/1791922172430094336/VxcYzNig_normal.jpg,https://x.com/abilem/status/1789440872121045286,tweet_id:1789440872121045286
Ana espejo oscuro,@anaruiz1951,2024-05-12T08:48:53.000Z,False,,0,0,0,14,[],[],[],https://pbs.twimg.com/profile_images/1720656977821364224/jpt_4SoD_normal.jpg,https://x.com/anaruiz1951/status/1789578482399289698,tweet_id:1789578482399289698
Super Noodle,@SuperNoodle15,2024-05-12T04:44:33.000Z,False,Because they didn’t start a war,0,0,0,2,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/SuperNoodle15/status/1789516994129117419,tweet_id:1789516994129117419
2f@n,2f@n,2024-05-12T16:20:06.000Z,False,Better question why do they exist?,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1489241078981144583/iUg0xTpc_normal.jpg,https://x.com/2fan_k/status/1789692036011929820,tweet_id:1789692036011929820
Mulugeta,@Muluget13567007,2024-05-12T08:11:02.000Z,False,"That is what happens in an unprincipled world, where everything  depends on the mood of the despicable west.",0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1192017627935395840/zWujugOz_normal.jpg,https://x.com/Muluget13567007/status/1789568956748976144,tweet_id:1789568956748976144
Marjolein,@Marjolein0308,2024-05-12T20:27:22.000Z,False,They bought eurovision,0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1579831375196217344/7TidPPD7_normal.jpg,https://x.com/Marjolein0308/status/1789754260302803012,tweet_id:1789754260302803012
Vanalich,@vanalich,2024-05-12T16:08:40.000Z,False,Do people even realise that Israel is not even in Europe lol,0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1358630790267981824/Bv7P9HWn_normal.jpg,https://x.com/vanalich/status/1789689156878176308,tweet_id:1789689156878176308
Mike,@Mike79639274,2024-05-12T07:10:55.000Z,True,,0,0,0,61,[],[],[],https://pbs.twimg.com/profile_images/1589701791247130631/vz5DTHkC_normal.jpg,https://x.com/Mike79639274/status/1789553829471515047,tweet_id:1789553829471515047
Society at large,@TravelVentureFR,2024-05-12T06:06:14.000Z,False,"Lobbying, lobbying.....diaspora....cowardise....",0,0,0,28,[],[],[],https://pbs.twimg.com/profile_images/1020946934679375873/2FisYaWd_normal.jpg,https://x.com/TravelVentureFR/status/1789537549179916566,tweet_id:1789537549179916566
THE FOURTH HORSEMAN,@Guadalu42319841,2024-05-12T15:06:27.000Z,False,Because there are no queer entertainers in Russia.,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1793426185919381504/cb7O61_a_normal.jpg,https://x.com/Guadalu42319841/status/1789673498920485355,tweet_id:1789673498920485355
John Skidmore,@johnhskidmore,2024-05-12T16:42:53.000Z,False,Russia invaded a peaceful country without provocation.,0,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/547633305332359170/QTCnrvjL_normal.jpeg,https://x.com/johnhskidmore/status/1789697769940377751,tweet_id:1789697769940377751
Popthezit,@Popthezit2,2024-05-11T23:40:50.000Z,False,When the Palestinians begin to love their children more than they hate Israel then this will stop,0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/1597319271687806982/sV8wasix_normal.jpg,https://x.com/Popthezit2/status/1789440561432412211,tweet_id:1789440561432412211
HelveticPatriot,@HeIveticPatriot,2024-05-11T23:25:40.000Z,False,"Strangely, all the pro-Israeli accounts went silent after she didn't win",0,0,0,29,[],[],[],https://pbs.twimg.com/profile_images/1734612840806584320/kqhOXCmM_normal.jpg,https://x.com/HeIveticPatriot/status/1789436743042650189,tweet_id:1789436743042650189
Saprika,@SaprikaDev,2024-05-12T06:08:29.000Z,False,Let’s #BoycoEurovision2024 !,0,0,0,7,['#BoycoEurovision2024'],[],[],https://pbs.twimg.com/profile_images/1721526489894563840/7fgDnUrX_normal.jpg,https://x.com/SaprikaDev/status/1789538117722026444,tweet_id:1789538117722026444
E.M.,@EneidaMuzhaqi,2024-05-11T22:56:35.000Z,False,Can’t imagine all the money they spent for the votes,0,0,0,111,[],[],[],https://pbs.twimg.com/profile_images/1391398821859627011/RglOve2U_normal.jpg,https://x.com/EneidaMuzhaqi/status/1789429426360311816,tweet_id:1789429426360311816
r_0904,@r_0904,2024-05-12T05:49:29.000Z,False,Plot twist: she's Russian and previously competed for Russia at junior eurovision.,0,0,0,55,[],[],[],https://pbs.twimg.com/profile_images/1789661348085030912/QUlMG3Qg_normal.jpg,https://x.com/r_0904/status/1789533334210527284,tweet_id:1789533334210527284
M(Blue Tick),@miaggie,2024-05-11T23:13:33.000Z,False,,0,0,0,72,[],[],[],https://pbs.twimg.com/profile_images/1715330026889949184/217SsAMM_normal.jpg,https://x.com/miaggie/status/1789433693322285413,tweet_id:1789433693322285413
Vaidaa,@Vaidaa9,2024-05-12T13:51:04.000Z,False,"Russia invaded a country that thinks that's the difference whete political thinking lies, just a thought",0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1774910415853522944/kCk-n2kK_normal.jpg,https://x.com/Vaidaa9/status/1789654529216061949,tweet_id:1789654529216061949
Namenji,@IbnAbdullah18,2024-05-12T05:53:42.000Z,False,Was Israel path of Europe!!? Absolutely not.,0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/1396698505972957184/Rm448oLp_normal.jpg,https://x.com/IbnAbdullah18/status/1789534395088437653,tweet_id:1789534395088437653
Navie,@HansCKR,2024-05-12T05:35:52.000Z,False,"Super hypocrisy... 

All country in this world are occupied by israel except PALESTINE..",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1473250973384540166/iLqOvMSt_normal.jpg,https://x.com/HansCKR/status/1789529907531506167,tweet_id:1789529907531506167
Marjory,@MM_16_44,2024-05-12T15:20:32.000Z,False,"Moroccan Oil is the official sponsor of Eurovision 2024.  This is the 4th year that Moroccan Oil has sponsored Eurovision.
Moroccan Oil is an Israeli owned haircare company.",0,0,0,23,[],[],[],https://pbs.twimg.com/profile_images/1652281427134672897/cnIelDoX_normal.jpg,https://x.com/MM_16_44/status/1789677043161923605,tweet_id:1789677043161923605
Brian Corrigan,@CorriganBrian,2024-05-12T08:39:26.000Z,True,"TODAY: 2ND ANNIVERSARY OF THE KILLING OF JOURNALIST SHIREEN ABU AKLEH

This is what Israeli Forces did at her funeral.

She was shot by Israeli snipers while reporting in the occupied West Bank on May 11, 2022.

This Christian, American journalist, was killed in cold blood.

An",0,0,0,25,[],[],[],https://pbs.twimg.com/profile_images/983615038488391680/IqUm8_8w_normal.jpg,https://x.com/CorriganBrian/status/1789576103931302091,tweet_id:1789576103931302091
